"V1","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"2450","128.0","131.1","18.78","","","","","","","","",""
"2451","128.0","131.0","18.79","","","","","","","","",""
"2452","128.0","130.7","18.79","","","","","","","","",""
"2453","128.0","131.0","18.79","","","","","","","","",""
"2454","128.0","131.0","18.79","","","","","","","","",""
"2455","128.0","131.1","18.78","","","","","","","","",""
"2456","128.0","131.1","18.78","","","","","","","","",""
"2457","128.0","131.1","18.78","","","","","","","","",""
"2458","127.9","131.0","18.79","","","","","","","","",""
"2459","128.0","131.1","18.78","","","","","","","","",""
"2460","128.0","131.1","18.78","","","","","","","","",""
"2461","128.0","130.7","18.79","","","","","","","","",""
"2462","128.0","131.1","18.78","","","","","","","","",""
"2463","128.0","131.0","18.79","","","","","","","","",""
"2464","128.0","131.0","18.79","","","","","","","","",""
"2465","128.0","131.0","18.79","","","","","","","","",""
"2466","128.0","131.1","18.78","","","","","","","","",""
"2467","128.0","131.0","18.79","","","","","","","","",""
"2468","128.0","131.1","18.78","","","","","","","","",""
"2469","128.0","131.0","18.79","","","","","","","","",""
"2470","128.0","131.1","18.78","","","","","","","","",""
"2471","128.0","131.0","18.79","","","","","","","","",""
"2472","128.0","131.1","18.78","","","","","","","","",""
"2473","128.0","131.1","18.78","","","","","","","","",""
"2474","128.0","131.1","18.78","","","","","","","","",""
"2475","128.0","131.1","18.78","","","","","","","","",""
"2476","128.0","131.1","18.78","","","","","","","","",""
"2477","128.0","131.0","18.79","","","","","","","","",""
"2478","128.1","131.0","18.79","","","","","","","","",""
"2479","128.0","131.0","18.79","","","","","","","","",""
"2480","128.0","130.7","18.78","","","","","","","","",""
"2481","128.0","131.1","18.78","","","","","","","","",""
"2482","128.0","131.1","18.78","","","","","","","","",""
"2483","128.0","131.0","18.79","","","","","","","","",""
"2484","128.0","131.1","18.78","","","","","","","","",""
"2485","128.0","131.1","18.78","","","","","","","","",""
"2486","128.0","131.0","18.79","","","","","","","","",""
"2487","128.0","131.1","18.78","","","","","","","","",""
"2488","127.9","131.0","18.79","","","","","","","","",""
"2489","128.1","131.0","18.79","","","","","","","","",""
"2490","128.0","131.0","18.79","","","","","","","","",""
"2491","128.0","131.0","18.79","","","","","","","","",""
"2492","128.1","131.0","18.79","","","","","","","","",""
"2493","128.1","131.0","18.79","","","","","","","","",""
"2494","128.0","131.0","18.79","","","","","","","","",""
"2495","128.1","131.0","18.79","","","","","","","","",""
"2496","128.1","131.0","18.79","","","","","","","","",""
"2497","128.0","131.0","18.79","","","","","","","","",""
"2498","128.1","131.0","18.79","","","","","","","","",""
"2499","128.1","131.0","18.80","","","","","","","","",""
"2500","128.1","131.0","18.79","","","","","","","","",""
"2501","128.1","131.0","18.79","","","","","","","","",""
"2502","128.1","131.0","18.79","","","","","","","","",""
"2503","128.1","131.0","18.79","","","","","","","","",""
"2504","128.0","131.0","18.79","","","","","","","","",""
"2505","128.1","131.0","18.79","","","","","","","","",""
"2506","128.1","131.0","18.79","","","","","","","","",""
"2507","128.1","131.0","18.80","","","","","","","","",""
"2508","128.1","131.0","18.79","","","","","","","","",""
"2509","128.0","131.0","18.79","","","","","","","","",""
"2510","128.1","131.0","18.79","","","","","","","","",""
"2511","128.1","131.0","18.80","","","","","","","","",""
"2512","128.1","131.0","18.80","","","","","","","","",""
"2513","128.1","131.0","18.79","","","","","","","","",""
"2514","128.1","131.0","18.79","","","","","","","","",""
"2515","128.1","131.0","18.79","","","","","","","","",""
"2516","128.1","131.0","18.80","","","","","","","","",""
"2517","128.1","131.0","18.80","","","","","","","","",""
"2518","128.1","131.0","18.80","","","","","","","","",""
"2519","128.1","131.0","18.80","","","","","","","","",""
"2520","128.1","131.0","18.80","","","","","","","","",""
"2521","128.1","131.0","18.80","","","","","","","","",""
"2522","128.0","131.0","18.80","","","","","","","","",""
"2523","128.1","131.0","18.80","","","","","","","","",""
"2524","128.1","131.0","18.79","","","","","","","","",""
"2525","128.0","131.0","18.80","","","","","","","","",""
"2526","128.0","131.0","18.80","","","","","","","","",""
"2527","128.0","131.0","18.80","","","","","","","","",""
"2528","128.1","131.0","18.80","","","","","","","","",""
"2529","128.1","131.0","18.79","","","","","","","","",""
"2530","128.1","131.0","18.79","","","","","","","","",""
"2531","128.1","131.0","18.79","","","","","","","","",""
"2532","128.1","131.0","18.79","","","","","","","","",""
"2533","128.1","131.0","18.79","","","","","","","","",""
"2534","128.1","131.0","18.79","","","","","","","","",""
"2535","128.1","131.0","18.80","","","","","","","","",""
"2536","128.1","131.0","18.80","","","","","","","","",""
"2537","128.1","131.0","18.79","","","","","","","","",""
"2538","128.1","131.0","18.80","","","","","","","","",""
"2539","128.1","131.0","18.80","","","","","","","","",""
"2540","128.1","131.0","18.80","","","","","","","","",""
"2541","128.1","131.0","18.79","","","","","","","","",""
"2542","128.0","131.0","18.80","","","","","","","","",""
"2543","128.1","131.0","18.79","","","","","","","","",""
"2544","128.1","131.0","18.79","","","","","","","","",""
"2545","128.1","131.0","18.79","","","","","","","","",""
"2546","128.0","131.0","18.79","","","","","","","","",""
"2547","128.1","131.0","18.79","","","","","","","","",""
"2548","128.1","131.0","18.79","","","","","","","","",""
"2549","128.1","131.0","18.79","","","","","","","","",""
"2550","128.1","131.0","18.79","","","","","","","","",""
"2551","128.1","131.0","18.79","","","","","","","","",""
"2552","128.1","131.0","18.79","","","","","","","","",""
"2553","128.1","131.0","18.79","","","","","","","","",""
"2554","128.1","131.0","18.79","","","","","","","","",""
"2555","128.1","131.0","18.79","","","","","","","","",""
"2556","128.1","131.0","18.79","","","","","","","","",""
"2557","128.1","131.0","18.79","","","","","","","","",""
"2558","128.1","131.0","18.79","","","","","","","","",""
"2559","128.1","131.0","18.79","","","","","","","","",""
"2560","128.1","131.0","18.79","","","","","","","","",""
"2561","128.1","131.0","18.79","","","","","","","","",""
"2562","128.1","131.0","18.79","","","","","","","","",""
"2563","128.1","131.0","18.79","","","","","","","","",""
"2564","128.1","131.0","18.79","","","","","","","","",""
"2565","128.1","131.0","18.79","","","","","","","","",""
"2566","128.1","131.0","18.79","","","","","","","","",""
"2567","128.1","131.0","18.80","","","","","","","","",""
"2568","128.1","131.0","18.79","","","","","","","","",""
"2569","128.1","131.0","18.79","","","","","","","","",""
"2570","128.0","131.0","18.79","","","","","","","","",""
"2571","128.1","131.4","18.79","","","","","","","","",""
"2572","128.1","131.4","18.79","","","","","","","","",""
"2573","128.1","131.0","18.79","","","","","","","","",""
"2574","128.1","131.0","18.79","","","","","","","","",""
"2575","128.1","131.0","18.79","","","","","","","","",""
"2576","128.1","131.0","18.79","","","","","","","","",""
"2577","128.1","131.0","18.79","","","","","","","","",""
"2578","128.1","131.0","18.79","","","","","","","","",""
"2579","128.1","131.0","18.79","","","","","","","","",""
"2580","128.1","131.0","18.79","","","","","","","","",""
"2581","128.1","131.0","18.80","","","","","","","","",""
"2582","128.1","131.0","18.79","","","","","","","","",""
"2583","128.1","131.0","18.79","","","","","","","","",""
"2584","128.1","131.0","18.79","","","","","","","","",""
"2585","128.1","131.0","18.79","","","","","","","","",""
"2586","128.1","131.0","18.79","","","","","","","","",""
"2587","128.1","131.0","18.79","","","","","","","","",""
"2588","128.1","131.0","18.80","","","","","","","","",""
"2589","128.1","131.0","18.79","","","","","","","","",""
"2590","128.1","131.0","18.79","","","","","","","","",""
"2591","128.1","130.7","18.79","","","","","","","","",""
"2592","128.1","131.0","18.79","","","","","","","","",""
"2593","128.1","131.0","18.80","","","","","","","","",""
"2594","128.1","131.0","18.79","","","","","","","","",""
"2595","128.1","131.0","18.79","","","","","","","","",""
"2596","128.1","131.0","18.79","","","","","","","","",""
"2597","128.1","131.0","18.79","","","","","","","","",""
"2598","128.1","131.0","18.79","","","","","","","","",""
"2599","128.1","131.0","18.80","","","","","","","","",""
"2600","128.1","131.0","18.79","","","","","","","","",""
"2601","128.1","131.0","18.80","","","","","","","","",""
"2602","128.1","131.0","18.79","","","","","","","","",""
"2603","128.1","131.0","18.79","","","","","","","","",""
"2604","128.1","131.0","18.79","","","","","","","","",""
"2605","128.1","131.0","18.79","","","","","","","","",""
"2606","128.1","131.0","18.79","","","","","","","","",""
"2607","128.1","131.0","18.79","","","","","","","","",""
"2608","128.1","131.0","18.80","","","","","","","","",""
"2609","128.1","131.0","18.79","","","","","","","","",""
"2610","128.1","131.0","18.79","","","","","","","","",""
"2611","128.1","131.0","18.79","","","","","","","","",""
"2612","128.1","131.0","18.79","","","","","","","","",""
"2613","128.2","131.0","18.80","","","","","","","","",""
"2614","128.1","131.0","18.79","","","","","","","","",""
"2615","128.1","131.0","18.79","","","","","","","","",""
"2616","128.1","131.0","18.79","","","","","","","","",""
"2617","128.1","131.0","18.79","","","","","","","","",""
"2618","128.1","131.0","18.79","","","","","","","","",""
"2619","128.1","131.0","18.79","","","","","","","","",""
"2620","128.1","131.0","18.79","","","","","","","","",""
"2621","128.1","131.0","18.79","","","","","","","","",""
"2622","128.1","131.0","18.79","","","","","","","","",""
"2623","128.2","131.0","18.79","","","","","","","","",""
"2624","128.1","131.0","18.79","","","","","","","","",""
"2625","128.2","131.0","18.79","","","","","","","","",""
"2626","128.1","131.0","18.79","","","","","","","","",""
"2627","128.1","131.0","18.79","","","","","","","","",""
"2628","128.1","131.0","18.79","","","","","","","","",""
"2629","128.1","131.0","18.79","","","","","","","","",""
"2630","128.1","131.4","18.79","","","","","","","","",""
"2631","128.2","131.0","18.79","","","","","","","","",""
"2632","128.1","131.0","18.79","","","","","","","","",""
"2633","128.1","131.0","18.79","","","","","","","","",""
"2634","128.1","131.0","18.79","","","","","","","","",""
"2635","128.1","131.4","18.79","","","","","","","","",""
"2636","128.1","131.0","18.79","","","","","","","","",""
"2637","128.1","131.0","18.79","","","","","","","","",""
"2638","128.1","131.0","18.79","","","","","","","","",""
"2639","128.1","131.0","18.79","","","","","","","","",""
"2640","128.1","131.0","18.79","","","","","","","","",""
"2641","128.1","131.0","18.79","","","","","","","","",""
"2642","128.1","131.0","18.79","","","","","","","","",""
"2643","128.2","131.0","18.80","","","","","","","","",""
"2644","128.2","131.0","18.79","","","","","","","","",""
"2645","128.2","131.0","18.79","","","","","","","","",""
"2646","128.1","131.4","18.79","","","","","","","","",""
"2647","128.2","131.0","18.79","","","","","","","","",""
"2648","128.1","131.0","18.79","","","","","","","","",""
"2649","128.2","131.0","18.80","","","","","","","","",""
"2650","128.1","131.0","18.79","","","","","","","","",""
"2651","128.2","131.4","18.80","","","","","","","","",""
"2652","128.1","131.0","18.79","","","","","","","","",""
"2653","128.2","131.4","18.79","","","","","","","","",""
"2654","128.1","131.0","18.79","","","","","","","","",""
"2655","128.1","131.0","18.79","","","","","","","","",""
"2656","128.1","131.0","18.80","","","","","","","","",""
"2657","128.2","131.0","18.80","","","","","","","","",""
"2658","128.1","131.0","18.80","","","","","","","","",""
"2659","128.1","131.0","18.80","","","","","","","","",""
"2660","128.2","131.0","18.80","","","","","","","","",""
"2661","128.2","131.0","18.79","","","","","","","","",""
"2662","128.1","131.0","18.80","","","","","","","","",""
"2663","128.1","131.0","18.80","","","","","","","","",""
"2664","128.1","131.0","18.80","","","","","","","","",""
"2665","128.2","131.0","18.79","","","","","","","","",""
"2666","128.2","131.0","18.80","","","","","","","","",""
"2667","128.2","131.0","18.80","","","","","","","","",""
"2668","128.2","131.0","18.80","","","","","","","","",""
"2669","128.2","131.0","18.80","","","","","","","","",""
"2670","128.2","131.0","18.79","","","","","","","","",""
"2671","128.1","131.0","18.80","","","","","","","","",""
"2672","128.1","131.0","18.80","","","","","","","","",""
"2673","128.1","131.0","18.80","","","","","","","","",""
"2674","128.2","131.0","18.80","","","","","","","","",""
"2675","128.2","131.0","18.80","","","","","","","","",""
"2676","128.2","131.0","18.80","","","","","","","","",""
"2677","128.1","131.0","18.80","","","","","","","","",""
"2678","128.1","131.0","18.80","","","","","","","","",""
"2679","128.2","131.0","18.80","","","","","","","","",""
"2680","128.2","131.0","18.80","","","","","","","","",""
"2681","128.2","131.0","18.80","","","","","","","","",""
"2682","128.2","131.0","18.80","","","","","","","","",""
"2683","128.2","131.0","18.80","","","","","","","","",""
"2684","128.2","131.0","18.80","","","","","","","","",""
"2685","128.2","131.0","18.80","","","","","","","","",""
"2686","128.2","131.0","18.80","","","","","","","","",""
"2687","128.2","131.4","18.80","","","","","","","","",""
"2688","128.1","131.0","18.80","","","","","","","","",""
"2689","128.1","131.0","18.82","","","","","","","","",""
