"Plot Title: mgas_station_4"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Bad Battery (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
2681,05/25/23 03:43:20 PM,99.2,101.0,19.08,,,
2682,05/25/23 03:43:25 PM,99.2,101.0,19.09,,,
2683,05/25/23 03:43:30 PM,99.1,101.0,19.09,,,
2684,05/25/23 03:43:35 PM,99.2,101.0,19.09,,,
2685,05/25/23 03:43:40 PM,99.2,101.0,19.09,,,
2686,05/25/23 03:43:45 PM,99.2,101.0,19.09,,,
2687,05/25/23 03:43:50 PM,99.2,101.0,19.09,,,
2688,05/25/23 03:43:55 PM,99.2,101.0,19.09,,,
2689,05/25/23 03:44:00 PM,99.2,101.0,19.09,,,
2690,05/25/23 03:44:05 PM,99.2,101.0,19.09,,,
2691,05/25/23 03:44:10 PM,99.2,101.0,19.09,,,
2692,05/25/23 03:44:15 PM,99.2,101.0,19.09,,,
2693,05/25/23 03:44:20 PM,99.2,101.0,19.09,,,
2694,05/25/23 03:44:25 PM,99.3,101.0,19.09,,,
2695,05/25/23 03:44:30 PM,99.2,101.0,19.09,,,
2696,05/25/23 03:44:35 PM,99.2,101.0,19.09,,,
2697,05/25/23 03:44:40 PM,99.2,101.0,19.09,,,
2698,05/25/23 03:44:45 PM,99.2,101.0,19.09,,,
2699,05/25/23 03:44:50 PM,99.2,101.0,19.09,,,
2700,05/25/23 03:44:55 PM,99.3,101.0,19.09,,,
2701,05/25/23 03:45:00 PM,99.3,101.0,19.09,,,
2702,05/25/23 03:45:05 PM,99.2,101.0,19.09,,,
2703,05/25/23 03:45:10 PM,99.3,101.0,19.09,,,
2704,05/25/23 03:45:15 PM,99.3,101.0,19.09,,,
2705,05/25/23 03:45:20 PM,99.2,101.0,19.09,,,
2706,05/25/23 03:45:25 PM,99.2,101.0,19.09,,,
2707,05/25/23 03:45:30 PM,99.2,101.0,19.09,,,
2708,05/25/23 03:45:35 PM,99.3,101.0,19.09,,,
2709,05/25/23 03:45:40 PM,99.2,101.0,19.11,,,
2710,05/25/23 03:45:45 PM,99.2,101.0,19.09,,,
2711,05/25/23 03:45:50 PM,99.3,101.0,19.09,,,
2712,05/25/23 03:45:55 PM,99.2,101.0,19.09,,,
2713,05/25/23 03:46:00 PM,99.2,101.0,19.09,,,
2714,05/25/23 03:46:05 PM,99.2,101.0,19.09,,,
2715,05/25/23 03:46:10 PM,99.2,101.0,19.11,,,
2716,05/25/23 03:46:15 PM,99.3,101.0,19.09,,,
2717,05/25/23 03:46:20 PM,99.2,101.0,19.09,,,
2718,05/25/23 03:46:25 PM,99.2,101.0,19.11,,,
2719,05/25/23 03:46:30 PM,99.2,101.0,19.11,,,
2720,05/25/23 03:46:35 PM,99.3,101.0,19.11,,,
2721,05/25/23 03:46:40 PM,99.3,101.0,19.09,,,
2722,05/25/23 03:46:45 PM,99.2,101.0,19.09,,,
2723,05/25/23 03:46:50 PM,99.2,101.0,19.09,,,
2724,05/25/23 03:46:55 PM,99.3,101.0,19.08,,,
2725,05/25/23 03:47:00 PM,99.3,101.0,19.09,,,
2726,05/25/23 03:47:05 PM,99.3,101.0,19.09,,,
2727,05/25/23 03:47:10 PM,99.2,101.0,19.09,,,
2728,05/25/23 03:47:15 PM,99.3,101.0,19.09,,,
2729,05/25/23 03:47:20 PM,99.3,101.0,19.09,,,
2730,05/25/23 03:47:25 PM,99.3,101.0,19.09,,,
2731,05/25/23 03:47:30 PM,99.2,101.0,19.11,,,
2732,05/25/23 03:47:35 PM,99.2,101.0,19.09,,,
2733,05/25/23 03:47:40 PM,99.2,100.6,19.09,,,
2734,05/25/23 03:47:45 PM,99.3,101.0,19.11,,,
2735,05/25/23 03:47:50 PM,99.3,101.0,19.11,,,
2736,05/25/23 03:47:55 PM,99.2,101.0,19.11,,,
2737,05/25/23 03:48:00 PM,99.3,101.0,19.09,,,
2738,05/25/23 03:48:05 PM,99.2,101.0,19.09,,,
2739,05/25/23 03:48:10 PM,99.3,101.0,19.09,,,
2740,05/25/23 03:48:15 PM,99.3,101.0,19.09,,,
2741,05/25/23 03:48:20 PM,99.3,101.0,19.09,,,
2742,05/25/23 03:48:25 PM,99.2,101.0,19.11,,,
2743,05/25/23 03:48:30 PM,99.3,101.0,19.11,,,
2744,05/25/23 03:48:35 PM,99.3,101.0,19.09,,,
2745,05/25/23 03:48:40 PM,99.2,101.0,19.11,,,
2746,05/25/23 03:48:45 PM,99.3,101.0,19.09,,,
2747,05/25/23 03:48:50 PM,99.3,101.0,19.09,,,
2748,05/25/23 03:48:55 PM,99.3,101.0,19.09,,,
2749,05/25/23 03:49:00 PM,99.3,101.0,19.11,,,
2750,05/25/23 03:49:05 PM,99.3,101.0,19.09,,,
2751,05/25/23 03:49:10 PM,99.3,101.0,19.11,,,
2752,05/25/23 03:49:15 PM,99.3,101.0,19.11,,,
2753,05/25/23 03:49:20 PM,99.3,101.0,19.09,,,
2754,05/25/23 03:49:25 PM,99.2,101.0,19.09,,,
2755,05/25/23 03:49:30 PM,99.3,101.0,19.09,,,
2756,05/25/23 03:49:35 PM,99.3,101.0,19.09,,,
2757,05/25/23 03:49:40 PM,99.3,101.0,19.11,,,
2758,05/25/23 03:49:45 PM,99.3,101.0,19.11,,,
2759,05/25/23 03:49:50 PM,99.3,101.0,19.11,,,
2760,05/25/23 03:49:55 PM,99.3,101.0,19.11,,,
2761,05/25/23 03:50:00 PM,99.3,101.0,19.09,,,
2762,05/25/23 03:50:05 PM,99.3,101.0,19.09,,,
2763,05/25/23 03:50:10 PM,99.2,101.0,19.11,,,
2764,05/25/23 03:50:15 PM,99.2,101.0,19.09,,,
2765,05/25/23 03:50:20 PM,99.3,101.0,19.09,,,
2766,05/25/23 03:50:25 PM,99.3,101.0,19.09,,,
2767,05/25/23 03:50:30 PM,99.2,101.0,19.11,,,
2768,05/25/23 03:50:35 PM,99.3,101.0,19.11,,,
2769,05/25/23 03:50:40 PM,99.3,101.0,19.09,,,
2770,05/25/23 03:50:45 PM,99.3,101.0,19.11,,,
2771,05/25/23 03:50:50 PM,99.3,101.0,19.11,,,
2772,05/25/23 03:50:55 PM,99.3,101.0,19.11,,,
2773,05/25/23 03:51:00 PM,99.4,101.0,19.11,,,
2774,05/25/23 03:51:05 PM,99.4,101.0,19.11,,,
2775,05/25/23 03:51:10 PM,99.3,101.0,19.11,,,
2776,05/25/23 03:51:15 PM,99.3,101.0,19.09,,,
2777,05/25/23 03:51:20 PM,99.4,101.0,19.11,,,
2778,05/25/23 03:51:25 PM,99.3,101.0,19.09,,,
2779,05/25/23 03:51:30 PM,99.3,101.0,19.11,,,
2780,05/25/23 03:51:35 PM,99.4,101.0,19.11,,,
2781,05/25/23 03:51:40 PM,99.3,101.0,19.09,,,
2782,05/25/23 03:51:45 PM,99.4,101.0,19.09,,,
2783,05/25/23 03:51:50 PM,99.4,101.0,19.11,,,
2784,05/25/23 03:51:55 PM,99.3,101.0,19.09,,,
2785,05/25/23 03:52:00 PM,99.3,101.0,19.11,,,
2786,05/25/23 03:52:05 PM,99.3,101.0,19.11,,,
2787,05/25/23 03:52:10 PM,99.3,101.0,19.09,,,
2788,05/25/23 03:52:15 PM,99.4,101.0,19.11,,,
2789,05/25/23 03:52:20 PM,99.3,101.0,19.09,,,
2790,05/25/23 03:52:25 PM,99.3,101.0,19.09,,,
2791,05/25/23 03:52:30 PM,99.3,101.0,19.11,,,
2792,05/25/23 03:52:35 PM,99.4,101.0,19.11,,,
2793,05/25/23 03:52:40 PM,99.3,101.0,19.11,,,
2794,05/25/23 03:52:45 PM,99.3,101.0,19.11,,,
2795,05/25/23 03:52:50 PM,99.3,101.0,19.09,,,
2796,05/25/23 03:52:55 PM,99.3,101.0,19.09,,,
2797,05/25/23 03:53:00 PM,99.4,101.0,19.11,,,
2798,05/25/23 03:53:05 PM,99.3,101.0,19.11,,,
2799,05/25/23 03:53:10 PM,99.4,101.0,19.11,,,
2800,05/25/23 03:53:15 PM,99.3,101.0,19.11,,,
2801,05/25/23 03:53:20 PM,99.3,101.0,19.11,,,
2802,05/25/23 03:53:25 PM,99.3,101.0,19.11,,,
2803,05/25/23 03:53:30 PM,99.3,101.0,19.11,,,
2804,05/25/23 03:53:35 PM,99.4,101.0,19.11,,,
2805,05/25/23 03:53:40 PM,99.4,101.0,19.11,,,
2806,05/25/23 03:53:45 PM,99.3,101.3,19.09,,,
2807,05/25/23 03:53:50 PM,99.4,101.0,19.11,,,
2808,05/25/23 03:53:55 PM,99.4,101.0,19.11,,,
2809,05/25/23 03:54:00 PM,99.3,101.0,19.11,,,
2810,05/25/23 03:54:05 PM,99.4,101.0,19.11,,,
2811,05/25/23 03:54:10 PM,99.4,101.0,19.11,,,
2812,05/25/23 03:54:15 PM,99.3,101.0,19.11,,,
2813,05/25/23 03:54:20 PM,99.4,101.0,19.11,,,
2814,05/25/23 03:54:25 PM,99.3,101.0,19.11,,,
2815,05/25/23 03:54:30 PM,99.3,101.0,19.11,,,
2816,05/25/23 03:54:35 PM,99.3,101.0,19.11,,,
2817,05/25/23 03:54:40 PM,99.3,101.0,19.11,,,
2818,05/25/23 03:54:45 PM,99.3,101.0,19.11,,,
2819,05/25/23 03:54:50 PM,99.3,101.0,19.11,,,
2820,05/25/23 03:54:55 PM,99.3,101.0,19.11,,,
2821,05/25/23 03:55:00 PM,99.4,101.0,19.11,,,
2822,05/25/23 03:55:05 PM,99.4,101.0,19.11,,,
2823,05/25/23 03:55:10 PM,99.3,101.0,19.11,,,
2824,05/25/23 03:55:15 PM,99.4,101.0,19.11,,,
2825,05/25/23 03:55:20 PM,99.4,101.0,19.11,,,
2826,05/25/23 03:55:25 PM,99.3,101.0,19.11,,,
2827,05/25/23 03:55:30 PM,99.4,101.0,19.11,,,
2828,05/25/23 03:55:35 PM,99.4,101.0,19.11,,,
2829,05/25/23 03:55:40 PM,99.3,101.0,19.11,,,
2830,05/25/23 03:55:45 PM,99.4,101.0,19.11,,,
2831,05/25/23 03:55:50 PM,99.4,101.0,19.11,,,
2832,05/25/23 03:55:55 PM,99.4,101.0,19.11,,,
2833,05/25/23 03:56:00 PM,99.4,101.0,19.11,,,
2834,05/25/23 03:56:05 PM,99.4,101.0,19.11,,,
2835,05/25/23 03:56:10 PM,99.3,101.0,19.11,,,
2836,05/25/23 03:56:15 PM,99.4,101.0,19.11,,,
2837,05/25/23 03:56:20 PM,99.4,101.0,19.12,,,
2838,05/25/23 03:56:25 PM,99.4,101.0,19.11,,,
2839,05/25/23 03:56:30 PM,99.4,101.0,19.11,,,
2840,05/25/23 03:56:35 PM,99.4,101.3,19.11,,,
2841,05/25/23 03:56:40 PM,99.4,101.0,19.11,,,
2842,05/25/23 03:56:45 PM,99.4,101.0,19.12,,,
2843,05/25/23 03:56:50 PM,99.4,101.0,19.11,,,
2844,05/25/23 03:56:55 PM,99.4,101.0,19.11,,,
2845,05/25/23 03:57:00 PM,99.4,101.0,19.11,,,
2846,05/25/23 03:57:05 PM,99.4,101.0,19.12,,,
2847,05/25/23 03:57:10 PM,99.4,101.0,19.11,,,
2848,05/25/23 03:57:15 PM,99.3,101.0,19.11,,,
2849,05/25/23 03:57:20 PM,99.4,101.0,19.11,,,
2850,05/25/23 03:57:25 PM,99.4,101.0,19.11,,,
2851,05/25/23 03:57:30 PM,99.4,101.0,19.11,,,
2852,05/25/23 03:57:35 PM,99.4,101.0,19.11,,,
2853,05/25/23 03:57:40 PM,99.4,101.0,19.11,,,
2854,05/25/23 03:57:45 PM,99.4,101.0,19.11,,,
2855,05/25/23 03:57:50 PM,99.4,101.0,19.11,,,
2856,05/25/23 03:57:55 PM,99.4,101.0,19.11,,,
2857,05/25/23 03:58:00 PM,99.4,101.3,19.11,,,
2858,05/25/23 03:58:05 PM,99.4,101.0,19.11,,,
2859,05/25/23 03:58:10 PM,99.4,101.0,19.11,,,
2860,05/25/23 03:58:15 PM,99.4,101.0,19.11,,,
2861,05/25/23 03:58:20 PM,99.4,101.0,19.12,,,
2862,05/25/23 03:58:25 PM,99.4,101.0,19.11,,,
2863,05/25/23 03:58:30 PM,99.4,101.0,19.12,,,
2864,05/25/23 03:58:35 PM,99.4,101.0,19.12,,,
2865,05/25/23 03:58:40 PM,99.4,101.0,19.11,,,
2866,05/25/23 03:58:45 PM,99.4,101.0,19.11,,,
2867,05/25/23 03:58:50 PM,99.4,101.0,19.11,,,
2868,05/25/23 03:58:55 PM,99.4,101.0,19.11,,,
2869,05/25/23 03:59:00 PM,99.4,101.0,19.11,,,
2870,05/25/23 03:59:05 PM,99.4,101.0,19.11,,,
2871,05/25/23 03:59:10 PM,99.4,101.0,19.12,,,
2872,05/25/23 03:59:15 PM,99.4,101.0,19.11,,,
2873,05/25/23 03:59:20 PM,99.4,101.3,19.12,,,
2874,05/25/23 03:59:25 PM,99.4,101.0,19.11,,,
2875,05/25/23 03:59:30 PM,99.4,101.0,19.12,,,
2876,05/25/23 03:59:35 PM,99.4,101.0,19.12,,,
2877,05/25/23 03:59:40 PM,99.4,101.3,19.11,,,
2878,05/25/23 03:59:45 PM,99.3,101.0,19.12,,,
2879,05/25/23 03:59:50 PM,99.4,101.0,19.12,,,
2880,05/25/23 03:59:55 PM,99.4,101.0,19.12,,,
2881,05/25/23 04:00:00 PM,99.4,101.0,19.11,,,
2882,05/25/23 04:00:05 PM,99.4,101.0,19.12,,,
2883,05/25/23 04:00:10 PM,99.4,101.0,19.12,,,
2884,05/25/23 04:00:15 PM,99.4,101.0,19.12,,,
2885,05/25/23 04:00:20 PM,99.4,101.0,19.12,,,
2886,05/25/23 04:00:25 PM,99.4,101.0,19.12,,,
2887,05/25/23 04:00:30 PM,99.4,101.0,19.12,,,
2888,05/25/23 04:00:35 PM,99.4,101.0,19.12,,,
2889,05/25/23 04:00:40 PM,99.4,101.3,19.12,,,
2890,05/25/23 04:00:45 PM,99.4,101.0,19.12,,,
2891,05/25/23 04:00:50 PM,99.4,101.0,19.12,,,
2892,05/25/23 04:00:55 PM,99.4,101.0,19.12,,,
2893,05/25/23 04:01:00 PM,99.4,101.0,19.11,,,
2894,05/25/23 04:01:05 PM,99.4,101.3,19.12,,,
2895,05/25/23 04:01:10 PM,99.4,101.0,19.12,,,
2896,05/25/23 04:01:15 PM,99.4,101.0,19.12,,,
2897,05/25/23 04:01:20 PM,99.4,101.0,19.12,,,
2898,05/25/23 04:01:25 PM,99.4,101.3,19.13,,,
2899,05/25/23 04:01:30 PM,99.4,101.0,19.12,,,
2900,05/25/23 04:01:35 PM,99.4,101.0,19.12,,,
2901,05/25/23 04:01:40 PM,99.4,101.0,19.12,,,
2902,05/25/23 04:01:45 PM,99.4,101.0,19.12,,,
2903,05/25/23 04:01:50 PM,99.4,101.0,19.11,,,
2904,05/25/23 04:01:55 PM,99.4,101.0,19.12,,,
2905,05/25/23 04:02:00 PM,99.4,101.0,19.12,,,
2906,05/25/23 04:02:05 PM,99.4,101.0,19.12,,,
2907,05/25/23 04:02:10 PM,99.4,101.0,19.12,,,
2908,05/25/23 04:02:15 PM,99.4,101.0,19.12,,,
2909,05/25/23 04:02:20 PM,99.4,101.3,19.12,,,
2910,05/25/23 04:02:25 PM,99.4,101.3,19.11,,,
2911,05/25/23 04:02:30 PM,99.4,101.0,19.12,,,
2912,05/25/23 04:02:35 PM,99.4,101.0,19.12,,,
2913,05/25/23 04:02:40 PM,99.4,101.3,19.12,,,
2914,05/25/23 04:02:45 PM,99.4,101.3,19.13,,,
2915,05/25/23 04:02:50 PM,99.4,101.0,19.12,,,
2916,05/25/23 04:02:55 PM,99.4,101.0,19.12,,,
2917,05/25/23 04:03:00 PM,99.4,101.0,19.12,,,
2918,05/25/23 04:03:05 PM,99.4,101.3,19.12,,,
2919,05/25/23 04:03:10 PM,99.4,101.0,19.12,,,
2920,05/25/23 04:03:15 PM,99.4,101.0,19.12,,,
2921,05/25/23 04:03:20 PM,99.4,101.0,19.13,,,
2922,05/25/23 04:03:25 PM,99.4,101.3,19.12,,,
2923,05/25/23 04:03:30 PM,99.4,101.0,19.13,,,
2924,05/25/23 04:03:35 PM,99.4,101.0,19.12,,,
2925,05/25/23 04:03:40 PM,99.4,101.0,19.12,,,
2926,05/25/23 04:03:45 PM,99.4,101.0,19.12,,,
2927,05/25/23 04:03:50 PM,99.4,101.0,19.12,,,
2928,05/25/23 04:03:55 PM,99.4,101.0,19.13,,,
2929,05/25/23 04:04:00 PM,99.4,101.0,19.12,,,
2930,05/25/23 04:04:05 PM,99.4,101.0,19.12,,,
2931,05/25/23 04:04:10 PM,99.4,101.0,19.12,,,
2932,05/25/23 04:04:15 PM,99.4,101.0,19.13,,,
2933,05/25/23 04:04:20 PM,99.4,101.3,19.12,,,
2934,05/25/23 04:04:25 PM,99.4,101.0,19.13,,,
2935,05/25/23 04:04:30 PM,99.4,101.3,19.12,,,
2936,05/25/23 04:04:35 PM,99.4,101.0,19.12,,,
2937,05/25/23 04:04:40 PM,99.4,101.3,19.12,,,
2938,05/25/23 04:04:45 PM,99.4,101.0,19.13,,,
2939,05/25/23 04:04:50 PM,99.4,101.0,19.12,,,
2940,05/25/23 04:04:55 PM,99.4,101.0,19.13,,,
2941,05/25/23 04:05:00 PM,99.4,101.0,19.12,,,
2942,05/25/23 04:05:05 PM,99.4,101.0,19.12,,,
2943,05/25/23 04:05:10 PM,99.4,101.0,19.13,,,
2944,05/25/23 04:05:15 PM,99.4,101.3,19.13,,,
2945,05/25/23 04:05:20 PM,99.4,101.0,19.12,,,
2946,05/25/23 04:05:25 PM,99.4,101.0,19.12,,,
2947,05/25/23 04:05:30 PM,99.4,101.0,19.13,,,
2948,05/25/23 04:05:35 PM,99.4,101.3,19.12,,,
2949,05/25/23 04:05:40 PM,99.4,101.0,19.12,,,
2950,05/25/23 04:05:45 PM,99.4,101.0,19.13,,,
2951,05/25/23 04:05:50 PM,99.4,101.0,19.12,,,
2952,05/25/23 04:05:55 PM,99.4,101.3,19.12,,,
2953,05/25/23 04:06:00 PM,99.4,101.3,19.12,,,
2954,05/25/23 04:06:05 PM,99.4,101.0,19.12,,,
2955,05/25/23 04:06:10 PM,99.4,101.0,19.13,,,
2956,05/25/23 04:06:15 PM,99.4,101.0,19.12,,,
2957,05/25/23 04:06:20 PM,99.4,101.0,19.12,,,
2958,05/25/23 04:06:25 PM,99.4,101.0,19.13,,,
2959,05/25/23 04:06:30 PM,99.4,101.0,19.13,,,
2960,05/25/23 04:06:35 PM,99.5,101.0,19.13,,,
2961,05/25/23 04:06:40 PM,99.4,101.0,19.13,,,
2962,05/25/23 04:06:45 PM,99.4,101.0,19.13,,,
2963,05/25/23 04:06:50 PM,99.4,101.0,19.13,,,
2964,05/25/23 04:06:55 PM,99.4,101.0,19.13,,,
2965,05/25/23 04:07:00 PM,99.4,101.0,19.13,,,
2966,05/25/23 04:07:05 PM,99.4,101.0,19.15,,,
2967,05/25/23 04:07:10 PM,99.4,101.0,19.13,,,
2968,05/25/23 04:07:15 PM,99.4,101.0,19.15,,,
2969,05/25/23 04:07:20 PM,99.4,101.3,19.15,,,
2970,05/25/23 04:07:25 PM,99.4,101.0,19.15,,,
2971,05/25/23 04:07:30 PM,99.4,101.0,19.13,,,
2972,05/25/23 04:07:35 PM,99.4,101.0,19.15,,,
2973,05/25/23 04:07:40 PM,99.4,101.0,19.13,,,
2974,05/25/23 04:07:45 PM,99.4,101.0,19.15,,,
2975,05/25/23 04:07:50 PM,99.4,101.3,19.13,,,
2976,05/25/23 04:07:55 PM,99.4,101.0,19.15,,,
2977,05/25/23 04:08:00 PM,99.4,101.3,19.13,,,
2978,05/25/23 04:08:05 PM,99.5,101.0,19.15,,,
2979,05/25/23 04:08:10 PM,99.4,101.0,19.15,,,
2980,05/25/23 04:08:15 PM,99.4,101.0,19.15,,,
2981,05/25/23 04:08:20 PM,99.4,101.0,19.15,,,
2982,05/25/23 04:08:25 PM,99.5,101.3,19.15,,,
2983,05/25/23 04:08:30 PM,99.4,101.3,19.15,,,
2984,05/25/23 04:08:35 PM,99.4,101.0,19.15,,,
2985,05/25/23 04:08:40 PM,99.4,101.0,19.15,,,
2986,05/25/23 04:08:45 PM,99.5,101.3,19.13,,,
2987,05/25/23 04:08:50 PM,99.4,101.3,19.15,,,
2988,05/25/23 04:08:55 PM,99.4,101.0,19.15,,,
2989,05/25/23 04:09:00 PM,99.5,101.3,19.15,,,
2990,05/25/23 04:09:05 PM,99.4,101.0,19.15,,,
2991,05/25/23 04:09:10 PM,99.4,101.0,19.15,,,
2992,05/25/23 04:09:15 PM,99.5,101.0,19.15,,,
2993,05/25/23 04:09:20 PM,99.5,101.0,19.13,,,
2994,05/25/23 04:09:25 PM,99.4,101.0,19.13,,,
2995,05/25/23 04:09:30 PM,99.4,101.3,19.15,,,
2996,05/25/23 04:09:35 PM,99.4,101.0,19.15,,,
2997,05/25/23 04:09:40 PM,99.5,101.0,19.15,,,
2998,05/25/23 04:09:45 PM,99.4,101.3,19.15,,,
2999,05/25/23 04:09:50 PM,99.5,101.0,19.15,,,
3000,05/25/23 04:09:55 PM,99.4,101.3,19.15,,,
3001,05/25/23 04:10:00 PM,99.4,101.3,19.15,,,
3002,05/25/23 04:10:05 PM,99.4,101.0,19.15,,,
3003,05/25/23 04:10:10 PM,99.4,101.3,19.15,,,
3004,05/25/23 04:10:15 PM,99.4,101.0,19.15,,,
3005,05/25/23 04:10:20 PM,99.5,101.3,19.15,,,
3006,05/25/23 04:10:25 PM,99.4,101.3,19.15,,,
3007,05/25/23 04:10:30 PM,99.5,101.0,19.15,,,
3008,05/25/23 04:10:35 PM,99.4,101.0,19.15,,,
3009,05/25/23 04:10:40 PM,99.4,101.0,19.15,,,
3010,05/25/23 04:10:45 PM,99.4,101.3,19.15,,,
3011,05/25/23 04:10:50 PM,99.5,101.3,19.15,,,
3012,05/25/23 04:10:55 PM,99.4,101.3,19.15,,,
3013,05/25/23 04:11:00 PM,99.5,101.0,19.15,,,
3014,05/25/23 04:11:05 PM,99.5,101.3,19.13,,,
3015,05/25/23 04:11:10 PM,99.5,101.3,19.15,,,
3016,05/25/23 04:11:15 PM,99.4,101.0,19.15,,,
3017,05/25/23 04:11:20 PM,99.5,101.0,19.15,,,
3018,05/25/23 04:11:25 PM,99.4,101.0,19.15,,,
3019,05/25/23 04:11:30 PM,99.5,101.3,19.15,,,
3020,05/25/23 04:11:35 PM,99.4,101.3,19.15,,,
3021,05/25/23 04:11:40 PM,99.5,101.0,19.15,,,
3022,05/25/23 04:11:45 PM,99.4,101.3,19.16,,,
3023,05/25/23 04:11:50 PM,99.5,101.0,19.15,,,
3024,05/25/23 04:11:55 PM,99.4,101.3,19.15,,,
3025,05/25/23 04:12:00 PM,99.5,101.0,19.16,,,
3026,05/25/23 04:12:05 PM,99.5,101.3,19.15,,,
3027,05/25/23 04:12:10 PM,99.5,101.0,19.15,,,
3028,05/25/23 04:12:15 PM,99.5,101.0,19.15,,,
3029,05/25/23 04:12:20 PM,99.5,101.3,19.15,,,
3030,05/25/23 04:12:25 PM,99.4,101.0,19.15,,,
3031,05/25/23 04:12:30 PM,99.5,101.3,19.15,,,
3032,05/25/23 04:12:35 PM,99.5,101.3,19.16,,,
3033,05/25/23 04:12:40 PM,99.5,101.0,19.15,,,
3034,05/25/23 04:12:45 PM,99.4,101.0,19.15,,,
3035,05/25/23 04:12:50 PM,99.5,101.0,19.15,,,
3036,05/25/23 04:12:55 PM,99.5,101.3,19.16,,,
3037,05/25/23 04:13:00 PM,99.5,101.3,19.15,,,
3038,05/25/23 04:13:05 PM,99.5,101.0,19.15,,,
3039,05/25/23 04:13:10 PM,99.5,101.0,19.15,,,
3040,05/25/23 04:13:15 PM,99.5,101.0,19.16,,,
3041,05/25/23 04:13:20 PM,99.5,101.3,19.16,,,
3042,05/25/23 04:13:25 PM,99.5,101.0,19.16,,,
3043,05/25/23 04:13:30 PM,99.5,101.0,19.16,,,
3044,05/25/23 04:13:35 PM,99.6,101.3,19.16,,,
3045,05/25/23 04:13:40 PM,99.5,101.0,19.16,,,
3046,05/25/23 04:13:45 PM,99.5,101.3,19.16,,,
3047,05/25/23 04:13:50 PM,99.5,101.0,19.16,,,
3048,05/25/23 04:13:55 PM,99.5,101.3,19.16,,,
3049,05/25/23 04:14:00 PM,99.5,101.3,19.16,,,
3050,05/25/23 04:14:05 PM,99.5,101.0,19.16,,,
3051,05/25/23 04:14:10 PM,99.6,101.3,19.16,,,
3052,05/25/23 04:14:15 PM,99.5,101.3,19.16,,,
3053,05/25/23 04:14:20 PM,99.5,101.3,19.16,,,
3054,05/25/23 04:14:25 PM,99.5,101.3,19.16,,,
3055,05/25/23 04:14:30 PM,99.5,101.3,19.16,,,
3056,05/25/23 04:14:35 PM,99.5,101.0,19.17,,,
3057,05/25/23 04:14:40 PM,99.5,101.3,19.17,,,
3058,05/25/23 04:14:45 PM,99.6,101.0,19.17,,,
3059,05/25/23 04:14:50 PM,99.5,101.3,19.17,,,
3060,05/25/23 04:14:55 PM,99.5,101.0,19.17,,,
3061,05/25/23 04:15:00 PM,99.6,101.0,19.17,,,
3062,05/25/23 04:15:05 PM,99.6,101.3,19.17,,,
3063,05/25/23 04:15:10 PM,99.5,101.3,19.17,,,
3064,05/25/23 04:15:15 PM,99.6,101.3,19.17,,,
3065,05/25/23 04:15:20 PM,99.5,101.0,19.17,,,
3066,05/25/23 04:15:25 PM,99.6,101.3,19.17,,,
3067,05/25/23 04:15:30 PM,99.6,101.3,19.19,,,
3068,05/25/23 04:15:35 PM,99.5,101.3,19.17,,,
3069,05/25/23 04:15:40 PM,99.6,101.0,19.19,,,
3070,05/25/23 04:15:45 PM,99.6,101.0,19.19,,,
3071,05/25/23 04:15:50 PM,99.6,101.3,19.19,,,
3072,05/25/23 04:15:55 PM,99.6,101.3,19.19,,,
3073,05/25/23 04:16:00 PM,99.5,101.3,19.19,,,
3074,05/25/23 04:16:05 PM,99.5,101.3,19.17,,,
3075,05/25/23 04:16:10 PM,99.6,101.0,19.19,,,
3076,05/25/23 04:16:15 PM,99.5,101.0,19.19,,,
3077,05/25/23 04:16:20 PM,99.6,101.3,19.19,,,
3078,05/25/23 04:16:25 PM,99.5,101.3,19.19,,,
3079,05/25/23 04:16:30 PM,99.6,101.3,19.19,,,
3080,05/25/23 04:16:35 PM,99.6,101.3,19.19,,,
3081,05/25/23 04:16:40 PM,99.6,101.0,19.17,,,
3082,05/25/23 04:16:45 PM,99.6,101.3,19.19,,,
3083,05/25/23 04:16:50 PM,99.6,101.3,19.19,,,
3084,05/25/23 04:16:55 PM,99.6,101.3,19.19,,,
3085,05/25/23 04:17:00 PM,99.6,101.3,19.19,,,
3086,05/25/23 04:17:05 PM,99.6,101.0,19.19,,,
3087,05/25/23 04:17:10 PM,99.6,101.3,19.17,,,
3088,05/25/23 04:17:15 PM,99.6,101.3,19.17,,,
3089,05/25/23 04:17:20 PM,99.6,101.3,19.17,,,
3090,05/25/23 04:17:25 PM,99.6,101.3,19.19,,,
3091,05/25/23 04:17:30 PM,99.5,101.0,19.17,,,
3092,05/25/23 04:17:35 PM,99.6,101.3,19.19,,,
3093,05/25/23 04:17:40 PM,99.6,101.0,19.19,,,
3094,05/25/23 04:17:45 PM,99.6,101.3,19.19,,,
3095,05/25/23 04:17:50 PM,99.5,101.3,19.19,,,
3096,05/25/23 04:17:55 PM,99.6,101.0,19.19,,,
3097,05/25/23 04:18:00 PM,99.6,101.3,19.19,,,
3098,05/25/23 04:18:05 PM,99.5,101.3,19.19,,,
