"Plot Title: mgas_station_1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Full Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Temp, °C (LGR S/N: 10395024, SEN S/N: 10395024)","Coupler Detached (LGR S/N: 10395024)","End Of File (LGR S/N: 10395024)"
2962,05/25/23 04:06:45 PM,128.4,131.4,18.86,,
2963,05/25/23 04:06:50 PM,128.4,131.4,18.86,,
2964,05/25/23 04:06:55 PM,128.4,131.4,18.86,,
2965,05/25/23 04:07:00 PM,128.4,131.4,18.86,,
2966,05/25/23 04:07:05 PM,128.4,131.4,18.86,,
2967,05/25/23 04:07:10 PM,128.4,131.4,18.87,,
2968,05/25/23 04:07:15 PM,128.4,131.4,18.87,,
2969,05/25/23 04:07:20 PM,128.4,131.4,18.87,,
2970,05/25/23 04:07:25 PM,128.5,131.4,18.86,,
2971,05/25/23 04:07:30 PM,128.4,131.4,18.87,,
2972,05/25/23 04:07:35 PM,128.5,131.4,18.87,,
2973,05/25/23 04:07:40 PM,128.4,131.4,18.86,,
2974,05/25/23 04:07:45 PM,128.4,131.4,18.87,,
2975,05/25/23 04:07:50 PM,128.4,131.4,18.87,,
2976,05/25/23 04:07:55 PM,128.4,131.4,18.87,,
2977,05/25/23 04:08:00 PM,128.5,131.4,18.87,,
2978,05/25/23 04:08:05 PM,128.4,131.4,18.87,,
2979,05/25/23 04:08:10 PM,128.5,131.4,18.87,,
2980,05/25/23 04:08:15 PM,128.5,131.4,18.87,,
2981,05/25/23 04:08:20 PM,128.4,131.4,18.87,,
2982,05/25/23 04:08:25 PM,128.4,131.4,18.87,,
2983,05/25/23 04:08:30 PM,128.5,131.4,18.87,,
2984,05/25/23 04:08:35 PM,128.5,131.4,18.87,,
2985,05/25/23 04:08:40 PM,128.5,131.4,18.87,,
2986,05/25/23 04:08:45 PM,128.4,131.4,18.88,,
2987,05/25/23 04:08:50 PM,128.5,131.4,18.88,,
2988,05/25/23 04:08:55 PM,128.4,131.4,18.88,,
2989,05/25/23 04:09:00 PM,128.5,131.4,18.88,,
2990,05/25/23 04:09:05 PM,128.5,131.4,18.88,,
2991,05/25/23 04:09:10 PM,128.5,131.4,18.88,,
2992,05/25/23 04:09:15 PM,128.5,131.4,18.88,,
2993,05/25/23 04:09:20 PM,128.5,131.4,18.88,,
2994,05/25/23 04:09:25 PM,128.5,131.4,18.88,,
2995,05/25/23 04:09:30 PM,128.5,131.4,18.88,,
2996,05/25/23 04:09:35 PM,128.5,131.4,18.88,,
2997,05/25/23 04:09:40 PM,128.4,131.4,18.88,,
2998,05/25/23 04:09:45 PM,128.5,131.4,18.88,,
2999,05/25/23 04:09:50 PM,128.5,131.4,18.88,,
3000,05/25/23 04:09:55 PM,128.5,131.4,18.88,,
3001,05/25/23 04:10:00 PM,128.4,131.4,18.88,,
3002,05/25/23 04:10:05 PM,128.5,131.4,18.88,,
3003,05/25/23 04:10:10 PM,128.5,131.4,18.88,,
3004,05/25/23 04:10:15 PM,128.5,131.4,18.90,,
3005,05/25/23 04:10:20 PM,128.5,131.0,18.88,,
3006,05/25/23 04:10:25 PM,128.5,131.4,18.88,,
3007,05/25/23 04:10:30 PM,128.5,131.4,18.90,,
3008,05/25/23 04:10:35 PM,128.5,131.4,18.88,,
3009,05/25/23 04:10:40 PM,128.6,131.4,18.88,,
3010,05/25/23 04:10:45 PM,128.5,131.8,18.88,,
3011,05/25/23 04:10:50 PM,128.5,131.4,18.88,,
3012,05/25/23 04:10:55 PM,128.5,131.4,18.88,,
3013,05/25/23 04:11:00 PM,128.5,131.4,18.88,,
3014,05/25/23 04:11:05 PM,128.5,131.4,18.90,,
3015,05/25/23 04:11:10 PM,128.5,131.4,18.88,,
3016,05/25/23 04:11:15 PM,128.5,131.4,18.88,,
3017,05/25/23 04:11:20 PM,128.5,131.4,18.88,,
3018,05/25/23 04:11:25 PM,128.5,131.4,18.88,,
3019,05/25/23 04:11:30 PM,128.5,131.4,18.88,,
3020,05/25/23 04:11:35 PM,128.5,131.4,18.88,,
3021,05/25/23 04:11:40 PM,128.6,131.4,18.88,,
3022,05/25/23 04:11:45 PM,128.5,131.4,18.88,,
3023,05/25/23 04:11:50 PM,128.5,131.4,18.88,,
3024,05/25/23 04:11:55 PM,128.5,131.4,18.88,,
3025,05/25/23 04:12:00 PM,128.5,131.4,18.88,,
3026,05/25/23 04:12:05 PM,128.5,131.4,18.88,,
3027,05/25/23 04:12:10 PM,128.6,131.4,18.88,,
3028,05/25/23 04:12:15 PM,128.5,131.4,18.88,,
3029,05/25/23 04:12:20 PM,128.5,131.4,18.90,,
3030,05/25/23 04:12:25 PM,128.5,131.4,18.88,,
3031,05/25/23 04:12:30 PM,128.5,131.4,18.90,,
3032,05/25/23 04:12:35 PM,128.6,131.4,18.88,,
3033,05/25/23 04:12:40 PM,128.5,131.4,18.90,,
3034,05/25/23 04:12:45 PM,128.6,131.4,18.90,,
3035,05/25/23 04:12:50 PM,128.5,131.4,18.88,,
3036,05/25/23 04:12:55 PM,128.5,131.4,18.90,,
3037,05/25/23 04:13:00 PM,128.6,131.4,18.88,,
3038,05/25/23 04:13:05 PM,128.5,131.4,18.88,,
3039,05/25/23 04:13:10 PM,128.6,131.4,18.90,,
3040,05/25/23 04:13:15 PM,128.6,131.8,18.90,,
3041,05/25/23 04:13:20 PM,128.6,131.4,18.88,,
3042,05/25/23 04:13:25 PM,128.5,131.4,18.90,,
3043,05/25/23 04:13:30 PM,128.5,131.4,18.90,,
3044,05/25/23 04:13:35 PM,128.5,131.4,18.90,,
3045,05/25/23 04:13:40 PM,128.5,131.8,18.90,,
3046,05/25/23 04:13:45 PM,128.5,131.8,18.90,,
3047,05/25/23 04:13:50 PM,128.6,131.4,18.90,,
3048,05/25/23 04:13:55 PM,128.5,131.4,18.90,,
3049,05/25/23 04:14:00 PM,128.6,131.4,18.90,,
3050,05/25/23 04:14:05 PM,128.5,131.8,18.90,,
3051,05/25/23 04:14:10 PM,128.6,131.4,18.90,,
3052,05/25/23 04:14:15 PM,128.6,131.4,18.90,,
3053,05/25/23 04:14:20 PM,128.6,131.4,18.90,,
3054,05/25/23 04:14:25 PM,128.6,131.4,18.90,,
3055,05/25/23 04:14:30 PM,128.6,131.8,18.90,,
3056,05/25/23 04:14:35 PM,128.5,131.4,18.90,,
3057,05/25/23 04:14:40 PM,128.6,131.8,18.90,,
3058,05/25/23 04:14:45 PM,128.6,131.4,18.90,,
3059,05/25/23 04:14:50 PM,128.6,131.4,18.90,,
3060,05/25/23 04:14:55 PM,128.6,131.4,18.90,,
3061,05/25/23 04:15:00 PM,128.6,131.8,18.91,,
3062,05/25/23 04:15:05 PM,128.6,131.4,18.90,,
3063,05/25/23 04:15:10 PM,128.6,131.4,18.91,,
3064,05/25/23 04:15:15 PM,128.5,131.4,18.91,,
3065,05/25/23 04:15:20 PM,128.6,131.4,18.91,,
3066,05/25/23 04:15:25 PM,128.6,131.4,18.91,,
3067,05/25/23 04:15:30 PM,128.6,131.8,18.91,,
3068,05/25/23 04:15:35 PM,128.6,131.4,18.91,,
3069,05/25/23 04:15:40 PM,128.6,131.4,18.91,,
3070,05/25/23 04:15:45 PM,128.7,131.4,18.91,,
3071,05/25/23 04:15:50 PM,128.6,131.4,18.91,,
3072,05/25/23 04:15:55 PM,128.6,131.4,18.91,,
3073,05/25/23 04:16:00 PM,128.7,131.8,18.91,,
3074,05/25/23 04:16:05 PM,128.6,131.4,18.91,,
3075,05/25/23 04:16:10 PM,128.6,131.4,18.91,,
3076,05/25/23 04:16:15 PM,128.7,131.4,18.91,,
3077,05/25/23 04:16:20 PM,128.7,131.4,18.92,,
3078,05/25/23 04:16:25 PM,128.7,131.8,18.92,,
3079,05/25/23 04:16:30 PM,128.7,131.4,18.92,,
3080,05/25/23 04:16:35 PM,128.7,131.4,18.91,,
3081,05/25/23 04:16:40 PM,128.7,131.8,18.92,,
3082,05/25/23 04:16:45 PM,128.7,131.4,18.92,,
3083,05/25/23 04:16:50 PM,128.7,131.4,18.92,,
3084,05/25/23 04:16:55 PM,128.7,131.4,18.92,,
3085,05/25/23 04:17:00 PM,128.7,131.4,18.92,,
3086,05/25/23 04:17:05 PM,128.7,131.8,18.92,,
3087,05/25/23 04:17:10 PM,128.7,131.4,18.92,,
3088,05/25/23 04:17:15 PM,128.7,131.4,18.94,,
3089,05/25/23 04:17:20 PM,128.7,131.4,18.92,,
3090,05/25/23 04:17:25 PM,128.7,131.4,18.92,,
3091,05/25/23 04:17:30 PM,128.7,131.4,18.92,,
3092,05/25/23 04:17:35 PM,128.6,131.4,18.92,,
3093,05/25/23 04:17:40 PM,128.7,131.8,18.94,,
3094,05/25/23 04:17:45 PM,128.7,131.4,18.94,,
3095,05/25/23 04:17:50 PM,128.7,131.4,18.94,,
3096,05/25/23 04:17:55 PM,128.7,131.4,18.92,,
3097,05/25/23 04:18:00 PM,128.7,131.4,18.92,,
3098,05/25/23 04:18:05 PM,128.7,131.4,18.92,,
3099,05/25/23 04:18:10 PM,128.7,131.4,18.92,,
3100,05/25/23 04:18:15 PM,128.7,131.8,18.94,,
3101,05/25/23 04:18:20 PM,128.7,131.4,18.94,,
3102,05/25/23 04:18:25 PM,128.7,131.4,18.92,,
3103,05/25/23 04:18:30 PM,128.7,131.4,18.92,,
3104,05/25/23 04:18:35 PM,128.7,131.4,18.92,,
3105,05/25/23 04:18:40 PM,128.7,131.8,18.92,,
3106,05/25/23 04:18:45 PM,128.7,131.4,18.92,,
3107,05/25/23 04:18:50 PM,128.7,131.4,18.92,,
3108,05/25/23 04:18:55 PM,128.7,131.8,18.92,,
3109,05/25/23 04:19:00 PM,128.7,131.8,18.94,,
3110,05/25/23 04:19:05 PM,128.8,131.4,18.92,,
3111,05/25/23 04:19:10 PM,128.7,131.4,18.92,,
3112,05/25/23 04:19:15 PM,128.8,131.4,18.92,,
3113,05/25/23 04:19:20 PM,128.7,131.8,18.92,,
3114,05/25/23 04:19:25 PM,128.7,131.4,18.92,,
3115,05/25/23 04:19:30 PM,128.7,131.8,18.92,,
3116,05/25/23 04:19:35 PM,128.7,131.4,18.92,,
3117,05/25/23 04:19:40 PM,128.7,131.8,18.92,,
3118,05/25/23 04:19:45 PM,128.7,131.4,18.92,,
3119,05/25/23 04:19:50 PM,128.7,131.4,18.92,,
3120,05/25/23 04:19:55 PM,128.8,131.4,18.94,,
3121,05/25/23 04:20:00 PM,128.7,131.8,18.92,,
3122,05/25/23 04:20:05 PM,128.8,131.4,18.94,,
3123,05/25/23 04:20:10 PM,128.8,131.4,18.94,,
3124,05/25/23 04:20:15 PM,128.8,131.4,18.92,,
3125,05/25/23 04:20:20 PM,128.7,131.4,18.94,,
3126,05/25/23 04:20:25 PM,128.7,131.4,18.94,,
3127,05/25/23 04:20:30 PM,128.8,131.4,18.94,,
3128,05/25/23 04:20:35 PM,128.7,131.8,18.94,,
3129,05/25/23 04:20:40 PM,128.8,131.8,18.94,,
3130,05/25/23 04:20:45 PM,128.7,131.8,18.94,,
3131,05/25/23 04:20:50 PM,128.8,131.8,18.94,,
3132,05/25/23 04:20:55 PM,128.7,131.8,18.94,,
3133,05/25/23 04:21:00 PM,128.7,131.8,18.94,,
3134,05/25/23 04:21:05 PM,128.7,131.4,18.94,,
3135,05/25/23 04:21:10 PM,128.7,131.8,18.92,,
3136,05/25/23 04:21:15 PM,128.7,131.8,18.94,,
3137,05/25/23 04:21:20 PM,128.7,131.8,18.94,,
3138,05/25/23 04:21:25 PM,128.7,131.8,18.94,,
3139,05/25/23 04:21:30 PM,128.7,131.8,18.94,,
3140,05/25/23 04:21:35 PM,128.8,131.4,18.94,,
3141,05/25/23 04:21:40 PM,128.8,131.4,18.94,,
3142,05/25/23 04:21:45 PM,128.7,131.4,18.94,,
3143,05/25/23 04:21:50 PM,128.8,131.8,18.94,,
3144,05/25/23 04:21:55 PM,128.7,131.8,18.94,,
3145,05/25/23 04:22:00 PM,128.7,131.8,18.94,,
3146,05/25/23 04:22:05 PM,128.7,131.8,18.92,,
3147,05/25/23 04:22:10 PM,128.8,131.8,18.92,,
3148,05/25/23 04:22:15 PM,128.7,131.8,18.92,,
3149,05/25/23 04:22:20 PM,128.7,131.4,18.94,,
3150,05/25/23 04:22:25 PM,128.7,131.8,18.92,,
3151,05/25/23 04:22:30 PM,128.7,131.4,18.92,,
3152,05/25/23 04:22:35 PM,128.8,131.8,18.94,,
3153,05/25/23 04:22:40 PM,128.8,131.8,18.92,,
3154,05/25/23 04:22:45 PM,128.7,131.4,18.92,,
3155,05/25/23 04:22:50 PM,128.8,131.8,18.92,,
3156,05/25/23 04:22:55 PM,128.8,131.4,18.94,,
3157,05/25/23 04:23:00 PM,128.8,131.8,18.94,,
3158,05/25/23 04:23:05 PM,128.8,131.8,18.94,,
3159,05/25/23 04:23:10 PM,128.7,131.4,18.92,,
3160,05/25/23 04:23:15 PM,128.8,131.4,18.94,,
3161,05/25/23 04:23:20 PM,128.8,131.8,18.92,,
3162,05/25/23 04:23:25 PM,128.8,131.4,18.94,,
3163,05/25/23 04:23:30 PM,128.7,131.4,18.92,,
3164,05/25/23 04:23:35 PM,128.8,131.4,18.94,,
3165,05/25/23 04:23:40 PM,128.8,131.4,18.94,,
3166,05/25/23 04:23:45 PM,128.8,131.4,18.94,,
3167,05/25/23 04:23:50 PM,128.8,131.4,18.92,,
3168,05/25/23 04:23:55 PM,128.8,131.4,18.94,,
3169,05/25/23 04:24:00 PM,128.7,131.8,18.94,,
3170,05/25/23 04:24:05 PM,128.7,131.8,18.94,,
3171,05/25/23 04:24:10 PM,128.8,131.4,18.94,,
3172,05/25/23 04:24:15 PM,128.8,131.8,18.94,,
3173,05/25/23 04:24:20 PM,128.7,131.8,18.92,,
3174,05/25/23 04:24:25 PM,128.7,131.8,18.94,,
3175,05/25/23 04:24:30 PM,128.8,131.8,18.94,,
3176,05/25/23 04:24:35 PM,128.8,131.8,18.94,,
3177,05/25/23 04:24:40 PM,128.8,131.4,18.94,,
3178,05/25/23 04:24:45 PM,128.7,131.8,18.94,,
3179,05/25/23 04:24:50 PM,128.8,131.8,18.94,,
3180,05/25/23 04:24:55 PM,128.8,131.8,18.94,,
3181,05/25/23 04:25:00 PM,128.8,131.8,18.94,,
3182,05/25/23 04:25:05 PM,128.8,131.4,18.94,,
3183,05/25/23 04:25:10 PM,128.8,131.8,18.94,,
3184,05/25/23 04:25:15 PM,128.8,131.8,18.94,,
3185,05/25/23 04:25:20 PM,128.7,131.8,18.94,,
3186,05/25/23 04:25:25 PM,128.7,131.8,18.94,,
3187,05/25/23 04:25:30 PM,128.8,131.8,18.94,,
3188,05/25/23 04:25:35 PM,128.8,131.8,18.94,,
3189,05/25/23 04:25:40 PM,128.9,131.8,18.94,,
3190,05/25/23 04:25:45 PM,128.8,131.8,18.94,,
3191,05/25/23 04:25:50 PM,128.8,131.8,18.94,,
3192,05/25/23 04:25:55 PM,128.7,131.8,18.94,,
3193,05/25/23 04:26:00 PM,128.9,131.8,18.94,,
3194,05/25/23 04:26:05 PM,128.8,131.4,18.94,,
3195,05/25/23 04:26:10 PM,128.8,131.8,18.94,,
3196,05/25/23 04:26:15 PM,128.7,131.4,18.92,,
3197,05/25/23 04:26:20 PM,128.7,131.4,18.94,,
3198,05/25/23 04:26:25 PM,128.9,131.4,18.94,,
3199,05/25/23 04:26:30 PM,128.8,131.8,18.94,,
3200,05/25/23 04:26:35 PM,128.8,131.4,18.94,,
3201,05/25/23 04:26:40 PM,128.7,131.8,18.94,,
3202,05/25/23 04:26:45 PM,128.8,131.8,18.94,,
3203,05/25/23 04:26:50 PM,128.8,131.8,18.94,,
3204,05/25/23 04:26:55 PM,128.8,131.8,18.94,,
3205,05/25/23 04:27:00 PM,128.9,131.8,18.94,,
3206,05/25/23 04:27:05 PM,128.8,131.8,18.94,,
3207,05/25/23 04:27:10 PM,128.8,131.8,18.94,,
3208,05/25/23 04:27:15 PM,128.9,131.4,18.94,,
3209,05/25/23 04:27:20 PM,128.8,131.8,18.94,,
3210,05/25/23 04:27:25 PM,128.8,131.8,18.94,,
3211,05/25/23 04:27:30 PM,128.8,131.8,18.94,,
3212,05/25/23 04:27:35 PM,128.9,131.8,18.94,,
3213,05/25/23 04:27:40 PM,128.8,131.8,18.92,,
3214,05/25/23 04:27:45 PM,128.9,131.8,18.92,,
3215,05/25/23 04:27:50 PM,128.8,131.8,18.92,,
3216,05/25/23 04:27:55 PM,128.8,131.8,18.94,,
3217,05/25/23 04:28:00 PM,128.9,131.8,18.94,,
3218,05/25/23 04:28:05 PM,128.8,131.8,18.92,,
3219,05/25/23 04:28:10 PM,128.8,131.8,18.92,,
3220,05/25/23 04:28:15 PM,128.8,131.8,18.94,,
3221,05/25/23 04:28:20 PM,128.7,131.8,18.92,,
3222,05/25/23 04:28:25 PM,128.8,131.8,18.94,,
3223,05/25/23 04:28:30 PM,128.9,131.8,18.94,,
3224,05/25/23 04:28:35 PM,128.8,131.8,18.95,,
3225,05/25/23 04:28:40 PM,128.8,131.8,18.94,,
3226,05/25/23 04:28:45 PM,128.8,131.8,18.92,,
3227,05/25/23 04:28:50 PM,128.8,131.8,18.94,,
3228,05/25/23 04:28:55 PM,128.8,131.8,18.94,,
3229,05/25/23 04:29:00 PM,128.8,131.8,18.94,,
3230,05/25/23 04:29:05 PM,128.8,131.8,18.94,,
3231,05/25/23 04:29:10 PM,128.8,131.8,18.94,,
3232,05/25/23 04:29:15 PM,128.8,131.8,18.94,,
3233,05/25/23 04:29:20 PM,128.8,131.8,18.94,,
3234,05/25/23 04:29:25 PM,128.8,131.8,18.94,,
3235,05/25/23 04:29:30 PM,128.8,131.4,18.94,,
3236,05/25/23 04:29:35 PM,128.8,131.8,18.94,,
3237,05/25/23 04:29:40 PM,128.9,131.8,18.94,,
3238,05/25/23 04:29:45 PM,128.8,131.4,18.94,,
3239,05/25/23 04:29:50 PM,128.8,131.8,18.94,,
3240,05/25/23 04:29:55 PM,128.8,131.8,18.94,,
3241,05/25/23 04:30:00 PM,128.8,131.8,18.94,,
3242,05/25/23 04:30:05 PM,128.8,131.8,18.94,,
3243,05/25/23 04:30:10 PM,128.9,131.8,18.94,,
3244,05/25/23 04:30:15 PM,128.8,131.8,18.94,,
3245,05/25/23 04:30:20 PM,128.9,131.8,18.92,,
3246,05/25/23 04:30:25 PM,128.8,132.2,18.92,,
3247,05/25/23 04:30:30 PM,128.8,131.8,18.94,,
3248,05/25/23 04:30:35 PM,128.8,131.8,18.94,,
3249,05/25/23 04:30:40 PM,128.9,131.8,18.94,,
3250,05/25/23 04:30:45 PM,128.8,131.8,18.94,,
3251,05/25/23 04:30:50 PM,128.8,131.8,18.94,,
3252,05/25/23 04:30:55 PM,128.9,131.8,18.94,,
3253,05/25/23 04:31:00 PM,128.8,131.8,18.94,,
3254,05/25/23 04:31:05 PM,128.8,131.8,18.95,,
3255,05/25/23 04:31:10 PM,128.9,131.8,18.94,,
3256,05/25/23 04:31:15 PM,128.9,131.8,18.94,,
3257,05/25/23 04:31:20 PM,128.9,131.8,18.94,,
3258,05/25/23 04:31:25 PM,128.9,131.8,18.94,,
3259,05/25/23 04:31:30 PM,128.8,131.8,18.94,,
3260,05/25/23 04:31:35 PM,128.8,131.4,18.94,,
3261,05/25/23 04:31:40 PM,128.8,131.8,18.94,,
3262,05/25/23 04:31:45 PM,128.8,131.8,18.94,,
3263,05/25/23 04:31:50 PM,128.8,131.8,18.94,,
3264,05/25/23 04:31:55 PM,128.9,131.8,18.94,,
3265,05/25/23 04:32:00 PM,128.8,131.8,18.94,,
3266,05/25/23 04:32:05 PM,128.8,131.8,18.94,,
3267,05/25/23 04:32:10 PM,128.8,131.8,18.94,,
3268,05/25/23 04:32:15 PM,128.8,131.8,18.94,,
3269,05/25/23 04:32:20 PM,128.9,131.8,18.94,,
3270,05/25/23 04:32:25 PM,128.9,131.8,18.94,,
3271,05/25/23 04:32:30 PM,128.9,131.8,18.94,,
3272,05/25/23 04:32:35 PM,128.9,131.8,18.94,,
3273,05/25/23 04:32:40 PM,128.9,131.8,18.94,,
3274,05/25/23 04:32:45 PM,128.9,131.8,18.94,,
3275,05/25/23 04:32:50 PM,128.9,131.8,18.94,,
3276,05/25/23 04:32:55 PM,128.8,131.8,18.94,,
3277,05/25/23 04:33:00 PM,128.9,131.8,18.94,,
3278,05/25/23 04:33:05 PM,128.9,131.8,18.94,,
3279,05/25/23 04:33:10 PM,128.9,131.8,18.94,,
3280,05/25/23 04:33:15 PM,128.9,131.8,18.94,,
3281,05/25/23 04:33:20 PM,128.9,131.8,18.94,,
3282,05/25/23 04:33:25 PM,128.9,131.8,18.94,,
3283,05/25/23 04:33:30 PM,128.9,131.8,18.94,,
3284,05/25/23 04:33:35 PM,128.9,131.8,18.94,,
3285,05/25/23 04:33:40 PM,128.9,131.8,18.94,,
3286,05/25/23 04:33:45 PM,128.8,131.8,18.94,,
3287,05/25/23 04:33:50 PM,128.9,131.8,18.94,,
3288,05/25/23 04:33:55 PM,128.9,131.8,18.94,,
3289,05/25/23 04:34:00 PM,128.8,131.8,18.94,,
3290,05/25/23 04:34:05 PM,128.8,131.8,18.92,,
3291,05/25/23 04:34:10 PM,128.9,131.8,18.94,,
3292,05/25/23 04:34:15 PM,128.9,131.8,18.94,,
3293,05/25/23 04:34:20 PM,128.9,131.8,18.94,,
3294,05/25/23 04:34:25 PM,128.9,131.8,18.94,,
3295,05/25/23 04:34:30 PM,128.9,131.8,18.94,,
3296,05/25/23 04:34:35 PM,128.8,131.8,18.94,,
3297,05/25/23 04:34:40 PM,128.9,131.8,18.94,,
3298,05/25/23 04:34:45 PM,128.9,131.8,18.94,,
3299,05/25/23 04:34:50 PM,128.9,131.8,18.94,,
3300,05/25/23 04:34:55 PM,128.9,131.8,18.95,,
3301,05/25/23 04:35:00 PM,128.9,131.8,18.94,,
3302,05/25/23 04:35:05 PM,128.9,131.8,18.94,,
3303,05/25/23 04:35:10 PM,128.9,131.8,18.94,,
3304,05/25/23 04:35:15 PM,128.9,131.8,18.94,,
3305,05/25/23 04:35:20 PM,128.9,131.8,18.94,,
3306,05/25/23 04:35:25 PM,128.9,131.8,18.94,,
3307,05/25/23 04:35:30 PM,128.9,131.8,18.94,,
3308,05/25/23 04:35:35 PM,128.9,131.8,18.94,,
3309,05/25/23 04:35:40 PM,128.9,131.8,18.94,,
3310,05/25/23 04:35:45 PM,128.9,131.8,18.94,,
3311,05/25/23 04:35:50 PM,128.9,131.8,18.94,,
3312,05/25/23 04:35:55 PM,128.9,131.8,18.94,,
3313,05/25/23 04:36:00 PM,128.9,131.8,18.95,,
3314,05/25/23 04:36:05 PM,128.9,131.8,18.94,,
3315,05/25/23 04:36:10 PM,128.9,131.8,18.94,,
3316,05/25/23 04:36:15 PM,128.9,131.8,18.95,,
3317,05/25/23 04:36:20 PM,128.9,131.8,18.95,,
3318,05/25/23 04:36:25 PM,128.9,131.8,18.95,,
3319,05/25/23 04:36:30 PM,128.9,131.8,18.94,,
3320,05/25/23 04:36:35 PM,128.9,131.8,18.95,,
3321,05/25/23 04:36:40 PM,128.9,131.8,18.94,,
3322,05/25/23 04:36:45 PM,128.9,131.8,18.94,,
3323,05/25/23 04:36:50 PM,128.9,131.8,18.96,,
3324,05/25/23 04:36:55 PM,128.9,131.8,18.95,,
3325,05/25/23 04:37:00 PM,128.9,131.8,18.95,,
3326,05/25/23 04:37:05 PM,128.9,131.8,18.95,,
3327,05/25/23 04:37:10 PM,128.9,131.8,18.95,,
3328,05/25/23 04:37:15 PM,128.9,131.8,18.95,,
3329,05/25/23 04:37:20 PM,128.9,131.8,18.95,,
3330,05/25/23 04:37:25 PM,128.9,131.8,18.95,,
3331,05/25/23 04:37:30 PM,128.9,131.8,18.95,,
3332,05/25/23 04:37:35 PM,128.9,131.8,18.95,,
3333,05/25/23 04:37:40 PM,128.9,131.8,18.95,,
3334,05/25/23 04:37:45 PM,128.9,131.8,18.95,,
3335,05/25/23 04:37:50 PM,128.9,131.8,18.95,,
3336,05/25/23 04:37:55 PM,128.9,131.8,18.95,,
3337,05/25/23 04:38:00 PM,128.9,131.8,18.95,,
3338,05/25/23 04:38:05 PM,128.9,131.8,18.95,,
3339,05/25/23 04:38:10 PM,128.9,131.8,18.94,,
3340,05/25/23 04:38:15 PM,128.9,131.8,18.95,,
3341,05/25/23 04:38:20 PM,128.9,131.8,18.95,,
3342,05/25/23 04:38:25 PM,128.9,131.8,18.95,,
3343,05/25/23 04:38:30 PM,128.9,131.8,18.95,,
3344,05/25/23 04:38:35 PM,128.9,131.8,18.95,,
3345,05/25/23 04:38:40 PM,128.9,131.8,18.95,,
3346,05/25/23 04:38:45 PM,128.9,131.8,18.95,,
3347,05/25/23 04:38:50 PM,128.9,131.8,18.95,,
3348,05/25/23 04:38:55 PM,128.9,131.8,18.95,,
3349,05/25/23 04:39:00 PM,128.9,131.8,18.95,,
3350,05/25/23 04:39:05 PM,128.9,131.8,18.95,,
3351,05/25/23 04:39:10 PM,128.9,131.8,18.95,,
3352,05/25/23 04:39:15 PM,128.9,131.8,18.95,,
3353,05/25/23 04:39:20 PM,128.9,131.8,18.95,,
3354,05/25/23 04:39:25 PM,128.9,131.8,18.95,,
3355,05/25/23 04:39:30 PM,128.9,131.8,18.95,,
3356,05/25/23 04:39:35 PM,128.9,131.8,18.95,,
3357,05/25/23 04:39:40 PM,128.9,131.8,18.95,,
3358,05/25/23 04:39:45 PM,128.9,131.8,18.95,,
3359,05/25/23 04:39:50 PM,128.9,131.8,18.95,,
3360,05/25/23 04:39:55 PM,128.9,131.8,18.95,,
3361,05/25/23 04:40:00 PM,128.9,131.8,18.95,,
3362,05/25/23 04:40:05 PM,128.9,131.8,18.95,,
3363,05/25/23 04:40:10 PM,128.9,131.8,18.95,,
3364,05/25/23 04:40:15 PM,128.9,131.8,18.95,,
3365,05/25/23 04:40:20 PM,128.9,131.8,18.95,,
3366,05/25/23 04:40:25 PM,128.9,131.8,18.95,,
3367,05/25/23 04:40:30 PM,128.9,131.8,18.96,,
3368,05/25/23 04:40:35 PM,128.9,131.8,18.95,,
3369,05/25/23 04:40:40 PM,128.9,131.8,18.95,,
3370,05/25/23 04:40:45 PM,128.9,131.8,18.96,,
3371,05/25/23 04:40:50 PM,128.9,131.8,18.95,,
3372,05/25/23 04:40:55 PM,128.9,131.8,18.96,,
3373,05/25/23 04:41:00 PM,128.9,131.8,18.96,,
3374,05/25/23 04:41:05 PM,128.9,131.8,18.95,,
3375,05/25/23 04:41:10 PM,128.9,131.8,18.96,,
3376,05/25/23 04:41:15 PM,128.9,131.8,18.96,,
3377,05/25/23 04:41:20 PM,128.9,131.8,18.96,,
3378,05/25/23 04:41:25 PM,128.9,131.8,18.96,,
3379,05/25/23 04:41:30 PM,128.9,131.8,18.95,,
3380,05/25/23 04:41:35 PM,128.9,132.2,18.95,,
3381,05/25/23 04:41:40 PM,128.9,131.8,18.96,,
3382,05/25/23 04:41:45 PM,128.9,131.8,18.95,,
3383,05/25/23 04:41:50 PM,128.9,131.8,18.96,,
3384,05/25/23 04:41:55 PM,128.9,131.8,18.96,,
3385,05/25/23 04:42:00 PM,128.9,131.8,18.95,,
3386,05/25/23 04:42:05 PM,128.9,131.8,18.95,,
3387,05/25/23 04:42:10 PM,128.9,131.8,18.95,,
3388,05/25/23 04:42:15 PM,128.9,131.8,18.95,,
3389,05/25/23 04:42:20 PM,128.9,131.8,18.95,,
3390,05/25/23 04:42:25 PM,128.9,131.8,18.95,,
3391,05/25/23 04:42:30 PM,128.9,131.8,18.95,,
3392,05/25/23 04:42:35 PM,128.9,131.8,18.95,,
3393,05/25/23 04:42:40 PM,128.9,131.8,18.96,,
