"Plot Title: mgas_wd_station_4_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Coupler Attached (LGR S/N: 10559458)","Host Connected (LGR S/N: 10559458)","Stopped (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
1984,06/06/23 01:46:45 PM,47.0,49.7,24.70,,,,,
1985,06/06/23 01:46:50 PM,47.0,49.3,24.71,,,,,
1986,06/06/23 01:46:55 PM,47.1,49.3,24.71,,,,,
1987,06/06/23 01:47:00 PM,47.1,49.3,24.72,,,,,
1988,06/06/23 01:47:05 PM,47.1,49.3,24.72,,,,,
1989,06/06/23 01:47:10 PM,47.0,49.3,24.73,,,,,
1990,06/06/23 01:47:15 PM,46.9,49.3,24.73,,,,,
1991,06/06/23 01:47:20 PM,47.0,49.3,24.75,,,,,
1992,06/06/23 01:47:25 PM,46.9,49.3,24.76,,,,,
1993,06/06/23 01:47:30 PM,46.9,49.3,24.76,,,,,
1994,06/06/23 01:47:35 PM,46.9,49.3,24.76,,,,,
1995,06/06/23 01:47:40 PM,46.9,48.9,24.77,,,,,
1996,06/06/23 01:47:45 PM,46.9,49.3,24.79,,,,,
1997,06/06/23 01:47:50 PM,46.8,49.3,24.79,,,,,
1998,06/06/23 01:47:55 PM,46.9,49.3,24.80,,,,,
1999,06/06/23 01:48:00 PM,46.8,49.3,24.80,,,,,
2000,06/06/23 01:48:05 PM,46.8,48.9,24.81,,,,,
2001,06/06/23 01:48:10 PM,46.8,48.9,24.81,,,,,
2002,06/06/23 01:48:15 PM,46.8,48.9,24.83,,,,,
2003,06/06/23 01:48:20 PM,46.8,48.9,24.84,,,,,
2004,06/06/23 01:48:25 PM,46.8,48.9,24.84,,,,,
2005,06/06/23 01:48:30 PM,46.8,48.9,24.84,,,,,
2006,06/06/23 01:48:35 PM,46.7,48.9,24.85,,,,,
2007,06/06/23 01:48:40 PM,46.7,48.9,24.87,,,,,
2008,06/06/23 01:48:45 PM,46.7,48.9,24.87,,,,,
2009,06/06/23 01:48:50 PM,46.7,48.9,24.87,,,,,
2010,06/06/23 01:48:55 PM,46.6,48.9,24.88,,,,,
2011,06/06/23 01:49:00 PM,46.6,48.9,24.88,,,,,
2012,06/06/23 01:49:05 PM,46.6,48.9,24.89,,,,,
2013,06/06/23 01:49:10 PM,46.5,48.9,24.89,,,,,
2014,06/06/23 01:49:15 PM,46.7,48.6,24.90,,,,,
2015,06/06/23 01:49:20 PM,46.4,48.9,24.90,,,,,
2016,06/06/23 01:49:25 PM,46.6,48.6,24.92,,,,,
2017,06/06/23 01:49:30 PM,46.6,48.6,24.92,,,,,
2018,06/06/23 01:49:35 PM,46.3,48.6,24.92,,,,,
2019,06/06/23 01:49:40 PM,46.3,48.9,24.93,,,,,
2020,06/06/23 01:49:45 PM,46.6,48.6,24.93,,,,,
2021,06/06/23 01:49:50 PM,46.5,48.9,24.94,,,,,
2022,06/06/23 01:49:55 PM,46.6,48.6,24.94,,,,,
2023,06/06/23 01:50:00 PM,46.6,48.9,24.94,,,,,
2024,06/06/23 01:50:05 PM,46.6,48.6,24.96,,,,,
2025,06/06/23 01:50:10 PM,46.5,48.6,24.96,,,,,
2026,06/06/23 01:50:15 PM,46.5,48.9,24.97,,,,,
2027,06/06/23 01:50:20 PM,46.4,48.6,24.97,,,,,
2028,06/06/23 01:50:25 PM,46.5,48.9,24.98,,,,,
2029,06/06/23 01:50:30 PM,46.5,48.6,24.98,,,,,
2030,06/06/23 01:50:35 PM,46.5,48.9,25.00,,,,,
2031,06/06/23 01:50:40 PM,46.5,48.6,25.00,,,,,
2032,06/06/23 01:50:45 PM,46.3,48.6,25.00,,,,,
2033,06/06/23 01:50:50 PM,46.3,48.6,25.01,,,,,
2034,06/06/23 01:50:55 PM,46.3,48.6,25.01,,,,,
2035,06/06/23 01:51:00 PM,46.4,48.2,25.02,,,,,
2036,06/06/23 01:51:05 PM,46.3,48.6,25.02,,,,,
2037,06/06/23 01:51:10 PM,46.4,48.2,25.02,,,,,
2038,06/06/23 01:51:15 PM,46.2,48.6,25.04,,,,,
2039,06/06/23 01:51:20 PM,46.4,48.6,25.04,,,,,
2040,06/06/23 01:51:25 PM,46.3,48.6,25.05,,,,,
2041,06/06/23 01:51:30 PM,46.3,48.6,25.05,,,,,
2042,06/06/23 01:51:35 PM,46.3,48.6,25.06,,,,,
2043,06/06/23 01:51:40 PM,46.3,48.6,25.06,,,,,
2044,06/06/23 01:51:45 PM,46.3,48.6,25.06,,,,,
2045,06/06/23 01:51:50 PM,46.3,48.6,25.07,,,,,
2046,06/06/23 01:51:55 PM,46.2,48.6,25.07,,,,,
2047,06/06/23 01:52:00 PM,46.3,48.5,25.09,,,,,
2048,06/06/23 01:52:05 PM,46.3,48.5,25.09,,,,,
2049,06/06/23 01:52:10 PM,46.2,48.2,25.09,,,,,
2050,06/06/23 01:52:15 PM,46.1,48.2,25.10,,,,,
2051,06/06/23 01:52:20 PM,46.2,48.2,25.10,,,,,
2052,06/06/23 01:52:25 PM,46.1,48.5,25.11,,,,,
2053,06/06/23 01:52:30 PM,46.1,48.2,25.11,,,,,
2054,06/06/23 01:52:35 PM,46.1,48.5,25.13,,,,,
2055,06/06/23 01:52:40 PM,46.1,48.2,25.13,,,,,
2056,06/06/23 01:52:45 PM,46.0,48.2,25.14,,,,,
2057,06/06/23 01:52:50 PM,46.0,48.2,25.13,,,,,
2058,06/06/23 01:52:55 PM,46.0,48.2,25.14,,,,,
2059,06/06/23 01:53:00 PM,46.0,48.2,25.15,,,,,
2060,06/06/23 01:53:05 PM,45.9,48.2,25.15,,,,,
2061,06/06/23 01:53:10 PM,45.9,48.2,25.15,,,,,
2062,06/06/23 01:53:15 PM,46.0,48.2,25.15,,,,,
2063,06/06/23 01:53:20 PM,46.0,48.2,25.17,,,,,
2064,06/06/23 01:53:25 PM,46.0,48.2,25.17,,,,,
2065,06/06/23 01:53:30 PM,46.0,48.2,25.18,,,,,
2066,06/06/23 01:53:35 PM,45.9,48.2,25.18,,,,,
2067,06/06/23 01:53:40 PM,45.9,48.2,25.18,,,,,
2068,06/06/23 01:53:45 PM,45.9,48.2,25.18,,,,,
2069,06/06/23 01:53:50 PM,45.9,48.2,25.19,,,,,
2070,06/06/23 01:53:55 PM,45.9,48.2,25.19,,,,,
2071,06/06/23 01:54:00 PM,45.9,48.2,25.19,,,,,
2072,06/06/23 01:54:05 PM,45.9,48.2,25.20,,,,,
2073,06/06/23 01:54:10 PM,45.8,47.8,25.20,,,,,
2074,06/06/23 01:54:15 PM,45.8,48.2,25.20,,,,,
2075,06/06/23 01:54:20 PM,45.9,47.8,25.22,,,,,
2076,06/06/23 01:54:25 PM,45.8,48.2,25.22,,,,,
2077,06/06/23 01:54:30 PM,45.7,48.2,25.22,,,,,
2078,06/06/23 01:54:35 PM,45.7,47.4,25.23,,,,,
2079,06/06/23 01:54:40 PM,45.7,48.2,25.23,,,,,
2080,06/06/23 01:54:45 PM,45.6,47.4,25.24,,,,,
2081,06/06/23 01:54:50 PM,45.7,47.8,25.24,,,,,
2082,06/06/23 01:54:55 PM,45.6,47.4,25.24,,,,,
2083,06/06/23 01:55:00 PM,45.5,47.8,25.26,,,,,
2084,06/06/23 01:55:05 PM,45.5,47.4,25.26,,,,,
2085,06/06/23 01:55:10 PM,45.5,47.4,25.26,,,,,
2086,06/06/23 01:55:15 PM,45.5,47.8,25.27,,,,,
2087,06/06/23 01:55:20 PM,45.5,47.4,25.27,,,,,
2088,06/06/23 01:55:25 PM,45.5,47.4,25.27,,,,,
2089,06/06/23 01:55:30 PM,45.5,47.8,25.28,,,,,
2090,06/06/23 01:55:35 PM,45.5,47.4,25.30,,,,,
2091,06/06/23 01:55:40 PM,45.5,47.4,25.28,,,,,
2092,06/06/23 01:55:45 PM,45.5,47.4,25.30,,,,,
2093,06/06/23 01:55:50 PM,45.4,47.4,25.30,,,,,
2094,06/06/23 01:55:55 PM,45.4,47.8,25.30,,,,,
2095,06/06/23 01:56:00 PM,45.5,47.4,25.30,,,,,
2096,06/06/23 01:56:05 PM,45.5,47.4,25.31,,,,,
2097,06/06/23 01:56:10 PM,45.4,47.4,25.31,,,,,
2098,06/06/23 01:56:15 PM,45.4,47.4,25.32,,,,,
2099,06/06/23 01:56:20 PM,45.3,47.4,25.32,,,,,
2100,06/06/23 01:56:25 PM,45.3,47.4,25.32,,,,,
2101,06/06/23 01:56:30 PM,45.4,47.4,25.32,,,,,
2102,06/06/23 01:56:35 PM,45.3,47.4,25.34,,,,,
2103,06/06/23 01:56:40 PM,45.3,47.8,25.34,,,,,
2104,06/06/23 01:56:45 PM,45.1,47.4,25.35,,,,,
2105,06/06/23 01:56:50 PM,45.3,47.4,25.35,,,,,
2106,06/06/23 01:56:55 PM,45.3,47.4,25.35,,,,,
2107,06/06/23 01:57:00 PM,45.3,47.4,25.35,,,,,
2108,06/06/23 01:57:05 PM,45.2,47.4,25.36,,,,,
2109,06/06/23 01:57:10 PM,45.2,47.4,25.36,,,,,
2110,06/06/23 01:57:15 PM,45.2,47.4,25.36,,,,,
2111,06/06/23 01:57:20 PM,45.1,47.4,25.37,,,,,
2112,06/06/23 01:57:25 PM,45.1,47.4,25.37,,,,,
2113,06/06/23 01:57:30 PM,45.1,47.4,25.37,,,,,
2114,06/06/23 01:57:35 PM,45.1,47.4,25.39,,,,,
2115,06/06/23 01:57:40 PM,45.2,47.4,25.39,,,,,
2116,06/06/23 01:57:45 PM,45.0,47.4,25.39,,,,,
2117,06/06/23 01:57:50 PM,45.1,46.7,25.40,,,,,
2118,06/06/23 01:57:55 PM,45.1,47.4,25.40,,,,,
2119,06/06/23 01:58:00 PM,45.0,47.1,25.40,,,,,
2120,06/06/23 01:58:05 PM,45.0,46.7,25.41,,,,,
2121,06/06/23 01:58:10 PM,45.0,46.7,25.41,,,,,
2122,06/06/23 01:58:15 PM,45.0,47.1,25.41,,,,,
2123,06/06/23 01:58:20 PM,45.0,47.1,25.41,,,,,
2124,06/06/23 01:58:25 PM,45.0,47.4,25.43,,,,,
2125,06/06/23 01:58:30 PM,45.0,46.7,25.43,,,,,
2126,06/06/23 01:58:35 PM,45.0,47.1,25.43,,,,,
2127,06/06/23 01:58:40 PM,44.9,46.7,25.44,,,,,
2128,06/06/23 01:58:45 PM,44.9,47.1,25.44,,,,,
2129,06/06/23 01:58:50 PM,44.8,46.7,25.44,,,,,
2130,06/06/23 01:58:55 PM,44.8,47.1,25.44,,,,,
2131,06/06/23 01:59:00 PM,44.8,47.1,25.45,,,,,
2132,06/06/23 01:59:05 PM,44.8,46.7,25.45,,,,,
2133,06/06/23 01:59:10 PM,44.8,46.7,25.45,,,,,
2134,06/06/23 01:59:15 PM,44.8,46.7,25.47,,,,,
2135,06/06/23 01:59:20 PM,44.7,47.1,25.47,,,,,
2136,06/06/23 01:59:25 PM,44.8,47.1,25.47,,,,,
2137,06/06/23 01:59:30 PM,44.8,46.7,25.48,,,,,
2138,06/06/23 01:59:35 PM,44.8,46.7,25.48,,,,,
2139,06/06/23 01:59:40 PM,44.8,46.7,25.49,,,,,
2140,06/06/23 01:59:45 PM,44.7,46.7,25.48,,,,,
2141,06/06/23 01:59:50 PM,44.6,46.7,25.48,,,,,
2142,06/06/23 01:59:55 PM,44.5,46.3,25.48,,,,,
2143,06/06/23 02:00:00 PM,44.5,46.3,25.49,,,,,
2144,06/06/23 02:00:05 PM,44.7,46.7,25.49,,,,,
2145,06/06/23 02:00:10 PM,44.7,47.1,25.51,,,,,
2146,06/06/23 02:00:15 PM,44.6,46.3,25.51,,,,,
2147,06/06/23 02:00:20 PM,44.4,46.3,25.51,,,,,
2148,06/06/23 02:00:25 PM,44.5,46.3,25.52,,,,,
2149,06/06/23 02:00:30 PM,44.6,46.7,25.52,,,,,
2150,06/06/23 02:00:35 PM,44.6,46.3,25.52,,,,,
2151,06/06/23 02:00:40 PM,44.5,46.3,25.53,,,,,
2152,06/06/23 02:00:45 PM,44.5,46.3,25.53,,,,,
2153,06/06/23 02:00:50 PM,44.3,46.3,25.53,,,,,
2154,06/06/23 02:00:55 PM,44.5,46.3,25.53,,,,,
2155,06/06/23 02:01:00 PM,44.4,46.7,25.54,,,,,
2156,06/06/23 02:01:05 PM,44.5,46.3,25.54,,,,,
2157,06/06/23 02:01:10 PM,44.5,46.3,25.54,,,,,
2158,06/06/23 02:01:15 PM,44.5,46.3,25.56,,,,,
2159,06/06/23 02:01:20 PM,44.4,46.3,25.56,,,,,
2160,06/06/23 02:01:25 PM,44.3,46.3,25.56,,,,,
2161,06/06/23 02:01:30 PM,44.3,45.9,25.56,,,,,
2162,06/06/23 02:01:35 PM,44.2,46.3,25.57,,,,,
2163,06/06/23 02:01:40 PM,44.3,46.3,25.57,,,,,
2164,06/06/23 02:01:45 PM,44.3,46.3,25.57,,,,,
2165,06/06/23 02:01:50 PM,44.3,46.3,25.57,,,,,
2166,06/06/23 02:01:55 PM,44.3,46.3,25.58,,,,,
2167,06/06/23 02:02:00 PM,44.3,46.3,25.58,,,,,
2168,06/06/23 02:02:05 PM,44.3,45.9,25.58,,,,,
2169,06/06/23 02:02:10 PM,44.2,45.9,25.58,,,,,
2170,06/06/23 02:02:15 PM,44.0,45.9,25.60,,,,,
2171,06/06/23 02:02:20 PM,44.2,46.3,25.60,,,,,
2172,06/06/23 02:02:25 PM,44.2,45.9,25.60,,,,,
2173,06/06/23 02:02:30 PM,44.2,45.9,25.60,,,,,
2174,06/06/23 02:02:35 PM,44.0,45.9,25.61,,,,,
2175,06/06/23 02:02:40 PM,44.1,45.9,25.60,,,,,
2176,06/06/23 02:02:45 PM,44.0,45.9,25.61,,,,,
2177,06/06/23 02:02:50 PM,43.9,45.9,25.62,,,,,
2178,06/06/23 02:02:55 PM,44.1,46.3,25.62,,,,,
2179,06/06/23 02:03:00 PM,44.0,45.9,25.62,,,,,
2180,06/06/23 02:03:05 PM,44.1,46.3,25.62,,,,,
2181,06/06/23 02:03:10 PM,44.1,45.9,25.62,,,,,
2182,06/06/23 02:03:15 PM,43.9,45.9,25.62,,,,,
2183,06/06/23 02:03:20 PM,43.9,45.9,25.64,,,,,
2184,06/06/23 02:03:25 PM,43.9,45.9,25.64,,,,,
2185,06/06/23 02:03:30 PM,43.9,45.9,25.64,,,,,
2186,06/06/23 02:03:35 PM,43.8,45.9,25.64,,,,,
2187,06/06/23 02:03:40 PM,43.8,45.6,25.64,,,,,
2188,06/06/23 02:03:45 PM,43.8,45.9,25.65,,,,,
2189,06/06/23 02:03:50 PM,43.8,45.9,25.65,,,,,
2190,06/06/23 02:03:55 PM,43.8,45.9,25.66,,,,,
2191,06/06/23 02:04:00 PM,43.6,45.6,25.66,,,,,
2192,06/06/23 02:04:05 PM,43.7,45.2,25.66,,,,,
2193,06/06/23 02:04:10 PM,43.7,45.6,25.66,,,,,
2194,06/06/23 02:04:15 PM,43.7,45.6,25.67,,,,,
2195,06/06/23 02:04:20 PM,43.6,45.2,25.66,,,,,
2196,06/06/23 02:04:25 PM,43.6,45.6,25.66,,,,,
2197,06/06/23 02:04:30 PM,43.7,45.9,25.67,,,,,
2198,06/06/23 02:04:35 PM,43.6,45.6,25.67,,,,,
2199,06/06/23 02:04:40 PM,43.6,45.6,25.67,,,,,
2200,06/06/23 02:04:45 PM,43.7,45.2,25.69,,,,,
2201,06/06/23 02:04:50 PM,43.6,45.6,25.69,,,,,
2202,06/06/23 02:04:55 PM,43.6,45.2,25.69,,,,,
2203,06/06/23 02:05:00 PM,43.6,45.6,25.69,,,,,
2204,06/06/23 02:05:05 PM,43.5,45.2,25.69,,,,,
2205,06/06/23 02:05:10 PM,43.5,45.2,25.70,,,,,
2206,06/06/23 02:05:15 PM,43.5,45.2,25.70,,,,,
2207,06/06/23 02:05:20 PM,43.5,45.2,25.70,,,,,
2208,06/06/23 02:05:25 PM,43.5,45.2,25.70,,,,,
2209,06/06/23 02:05:30 PM,43.4,45.2,25.71,,,,,
2210,06/06/23 02:05:35 PM,43.5,45.6,25.71,,,,,
2211,06/06/23 02:05:40 PM,43.4,45.2,25.71,,,,,
2212,06/06/23 02:05:45 PM,43.5,45.2,25.71,,,,,
2213,06/06/23 02:05:50 PM,43.4,45.2,25.71,,,,,
2214,06/06/23 02:05:55 PM,43.4,45.2,25.73,,,,,
2215,06/06/23 02:06:00 PM,43.3,45.2,25.73,,,,,
2216,06/06/23 02:06:05 PM,43.4,45.2,25.73,,,,,
2217,06/06/23 02:06:10 PM,43.3,45.2,25.74,,,,,
2218,06/06/23 02:06:15 PM,43.3,45.6,25.74,,,,,
2219,06/06/23 02:06:20 PM,43.3,45.2,25.74,,,,,
2220,06/06/23 02:06:25 PM,43.2,45.2,25.74,,,,,
2221,06/06/23 02:06:30 PM,43.2,45.2,25.74,,,,,
2222,06/06/23 02:06:35 PM,43.2,45.2,25.75,,,,,
2223,06/06/23 02:06:40 PM,43.2,45.2,25.75,,,,,
2224,06/06/23 02:06:45 PM,43.2,45.2,25.75,,,,,
2225,06/06/23 02:06:50 PM,43.2,45.2,25.77,,,,,
2226,06/06/23 02:06:55 PM,43.2,45.2,25.77,,,,,
2227,06/06/23 02:07:00 PM,43.1,45.2,25.77,,,,,
2228,06/06/23 02:07:05 PM,43.1,45.2,25.77,,,,,
2229,06/06/23 02:07:10 PM,43.1,44.8,25.78,,,,,
2230,06/06/23 02:07:15 PM,43.1,45.2,25.78,,,,,
2231,06/06/23 02:07:20 PM,43.1,45.2,25.78,,,,,
2232,06/06/23 02:07:25 PM,43.1,44.8,25.78,,,,,
2233,06/06/23 02:07:30 PM,43.0,44.8,25.79,,,,,
2234,06/06/23 02:07:35 PM,43.1,44.8,25.79,,,,,
2235,06/06/23 02:07:40 PM,43.0,45.2,25.79,,,,,
2236,06/06/23 02:07:45 PM,43.0,45.2,25.79,,,,,
2237,06/06/23 02:07:50 PM,43.0,44.8,25.79,,,,,
2238,06/06/23 02:07:55 PM,42.2,43.7,25.78,,,,,
2239,06/06/23 02:08:00 PM,42.3,44.1,25.74,,,,,
2240,06/06/23 02:08:05 PM,42.4,44.1,25.77,,,,,
2241,06/06/23 02:08:10 PM,42.3,44.1,25.77,,,,,
2242,06/06/23 02:08:15 PM,41.8,43.4,25.74,,,,,
2243,06/06/23 02:08:20 PM,42.1,44.1,25.74,,,,,
2244,06/06/23 02:08:25 PM,42.1,43.7,25.75,,,,,
2245,06/06/23 02:08:30 PM,42.2,44.1,25.77,,,,,
2246,06/06/23 02:08:35 PM,42.2,44.1,25.77,,,,,
2247,06/06/23 02:08:40 PM,42.4,44.1,25.77,,,,,
2248,06/06/23 02:08:45 PM,41.7,43.4,25.73,,,,,
2249,06/06/23 02:08:50 PM,42.0,43.7,25.75,,,,,
2250,06/06/23 02:08:55 PM,42.0,43.7,25.74,,,,,
2251,06/06/23 02:09:00 PM,42.2,44.1,25.74,,,,,
2252,06/06/23 02:09:05 PM,41.9,43.4,25.74,,,,,
2253,06/06/23 02:09:10 PM,41.6,43.4,25.74,,,,,
2254,06/06/23 02:09:15 PM,41.5,43.4,25.74,,,,,
2255,06/06/23 02:09:20 PM,41.8,43.4,25.74,,,,,
2256,06/06/23 02:09:25 PM,42.0,43.4,25.74,,,,,
2257,06/06/23 02:09:30 PM,41.8,43.4,25.75,,,,,
2258,06/06/23 02:09:35 PM,42.2,44.1,25.75,,,,,
2259,06/06/23 02:09:40 PM,41.9,43.7,25.75,,,,,
2260,06/06/23 02:09:45 PM,41.5,43.7,25.77,,,,,
2261,06/06/23 02:09:50 PM,42.0,43.4,25.77,,,,,
2262,06/06/23 02:09:55 PM,41.8,43.4,25.75,,,,,
2263,06/06/23 02:10:00 PM,41.5,43.0,25.77,,,,,
2264,06/06/23 02:10:05 PM,41.5,43.4,25.77,,,,,
2265,06/06/23 02:10:10 PM,41.7,43.4,25.77,,,,,
2266,06/06/23 02:10:15 PM,41.6,43.4,25.77,,,,,
2267,06/06/23 02:10:20 PM,41.3,43.0,25.74,,,,,
2268,06/06/23 02:10:25 PM,41.2,43.0,25.77,,,,,
2269,06/06/23 02:10:30 PM,41.3,43.0,25.71,,,,,
2270,06/06/23 02:10:35 PM,41.2,42.6,25.77,,,,,
2271,06/06/23 02:10:40 PM,41.3,43.0,25.74,,,,,
2272,06/06/23 02:10:45 PM,41.8,43.4,25.61,,,,,
2273,06/06/23 02:10:50 PM,41.9,43.7,25.53,,,,,
2274,06/06/23 02:10:55 PM,41.8,43.7,25.54,,,,,
2275,06/06/23 02:11:00 PM,41.9,43.4,25.61,,,,,
2276,06/06/23 02:11:05 PM,41.6,43.4,25.44,,,,,
2277,06/06/23 02:11:10 PM,41.6,43.4,25.45,,,,,
2278,06/06/23 02:11:15 PM,41.6,43.4,25.53,,,,,
2279,06/06/23 02:11:20 PM,41.6,43.4,25.54,,,,,
2280,06/06/23 02:11:25 PM,41.5,43.4,25.52,,,,,
2281,06/06/23 02:11:30 PM,41.4,43.0,25.52,,,,,
2282,06/06/23 02:11:35 PM,41.2,42.6,25.45,,,,,
2283,06/06/23 02:11:40 PM,41.1,42.6,25.39,,,,,
2284,06/06/23 02:11:45 PM,41.0,42.6,25.37,,,,,
2285,06/06/23 02:11:50 PM,41.0,42.6,25.44,,,,,
2286,06/06/23 02:11:55 PM,41.0,42.6,25.45,,,,,
2287,06/06/23 02:12:00 PM,40.8,42.6,25.35,,,,,
2288,06/06/23 02:12:05 PM,40.5,41.9,25.23,,,,,
2289,06/06/23 02:12:10 PM,40.4,41.9,25.30,,,,,
2290,06/06/23 02:12:15 PM,40.4,41.5,25.32,,,,,
2291,06/06/23 02:12:20 PM,40.3,41.9,25.35,,,,,
2292,06/06/23 02:12:25 PM,40.3,41.5,25.35,,,,,
2293,06/06/23 02:12:30 PM,40.2,41.9,25.36,,,,,
2294,06/06/23 02:12:35 PM,40.2,41.9,25.41,,,,,
2295,06/06/23 02:12:40 PM,40.0,41.2,25.28,,,,,
2296,06/06/23 02:12:45 PM,39.9,41.5,25.27,,,,,
2297,06/06/23 02:12:50 PM,39.2,41.2,25.28,,,,,
2298,06/06/23 02:12:55 PM,39.6,41.2,24.94,,,,,
2299,06/06/23 02:13:00 PM,38.8,40.4,24.88,,,,,
2300,06/06/23 02:13:05 PM,38.8,40.1,24.90,,,,,
2301,06/06/23 02:13:10 PM,38.5,40.1,24.75,,,,,
2302,06/06/23 02:13:15 PM,38.3,40.1,24.70,,,,,
2303,06/06/23 02:13:20 PM,38.7,40.1,24.81,,,,,
2304,06/06/23 02:13:25 PM,38.6,40.1,24.93,,,,,
2305,06/06/23 02:13:30 PM,38.6,40.1,24.98,,,,,
2306,06/06/23 02:13:35 PM,38.6,40.1,25.02,,,,,
2307,06/06/23 02:13:40 PM,38.4,40.1,25.02,,,,,
2308,06/06/23 02:13:45 PM,38.4,40.1,25.06,,,,,
2309,06/06/23 02:13:50 PM,38.2,40.1,25.09,,,,,
2310,06/06/23 02:13:55 PM,38.2,40.1,25.11,,,,,
2311,06/06/23 02:14:00 PM,38.2,39.3,25.13,,,,,
2312,06/06/23 02:14:05 PM,38.0,39.3,25.11,,,,,
2313,06/06/23 02:14:10 PM,38.0,39.3,25.11,,,,,
2314,06/06/23 02:14:15 PM,37.8,39.3,25.11,,,,,
2315,06/06/23 02:14:20 PM,37.7,39.0,25.10,,,,,
2316,06/06/23 02:14:25 PM,37.6,39.0,25.11,,,,,
2317,06/06/23 02:14:30 PM,37.5,39.0,25.11,,,,,
2318,06/06/23 02:14:35 PM,37.4,39.0,25.11,,,,,
2319,06/06/23 02:14:40 PM,37.3,38.6,25.10,,,,,
2320,06/06/23 02:14:45 PM,37.3,38.6,25.11,,,,,
2321,06/06/23 02:14:50 PM,37.2,38.6,25.11,,,,,
2322,06/06/23 02:14:55 PM,37.0,38.6,25.10,,,,,
2323,06/06/23 02:15:00 PM,36.8,38.6,25.07,,,,,
2324,06/06/23 02:15:05 PM,36.8,38.2,25.05,,,,,
2325,06/06/23 02:15:10 PM,36.6,38.2,25.04,,,,,
2326,06/06/23 02:15:15 PM,36.5,37.9,25.00,,,,,
2327,06/06/23 02:15:20 PM,36.3,37.9,24.98,,,,,
2328,06/06/23 02:15:25 PM,36.2,37.9,24.98,,,,,
2329,06/06/23 02:15:30 PM,36.1,37.9,24.97,,,,,
2330,06/06/23 02:15:35 PM,36.0,37.1,24.96,,,,,
2331,06/06/23 02:15:40 PM,36.0,37.1,24.96,,,,,
2332,06/06/23 02:15:45 PM,35.8,37.1,24.94,,,,,
2333,06/06/23 02:15:50 PM,35.7,36.8,24.92,,,,,
2334,06/06/23 02:15:55 PM,35.6,36.8,24.89,,,,,
2335,06/06/23 02:16:00 PM,35.4,36.8,24.87,,,,,
2336,06/06/23 02:16:05 PM,35.2,36.8,24.84,,,,,
2337,06/06/23 02:16:10 PM,35.1,36.4,24.83,,,,,
2338,06/06/23 02:16:15 PM,34.9,36.4,24.81,,,,,
2339,06/06/23 02:16:20 PM,34.8,36.0,24.76,,,,,
2340,06/06/23 02:16:25 PM,34.7,36.0,24.76,,,,,
2341,06/06/23 02:16:30 PM,34.6,36.0,24.75,,,,,
2342,06/06/23 02:16:35 PM,34.4,36.0,24.73,,,,,
2343,06/06/23 02:16:40 PM,34.3,35.7,24.71,,,,,
2344,06/06/23 02:16:45 PM,34.1,35.7,24.60,,,,,
2345,06/06/23 02:16:50 PM,33.9,35.3,24.63,,,,,
2346,06/06/23 02:16:55 PM,33.8,34.9,24.59,,,,,
2347,06/06/23 02:17:00 PM,33.7,34.6,24.58,,,,,
2348,06/06/23 02:17:05 PM,33.5,34.6,24.58,,,,,
2349,06/06/23 02:17:10 PM,33.4,34.6,24.57,,,,,
2350,06/06/23 02:17:15 PM,33.2,34.6,24.55,,,,,
2351,06/06/23 02:17:20 PM,33.2,34.6,24.55,,,,,
2352,06/06/23 02:17:25 PM,33.0,34.2,24.54,,,,,
2353,06/06/23 02:17:30 PM,33.0,33.8,24.54,,,,,
2354,06/06/23 02:17:35 PM,32.9,34.2,24.51,,,,,
2355,06/06/23 02:17:40 PM,32.6,33.8,24.49,,,,,
2356,06/06/23 02:17:45 PM,32.5,33.5,24.43,,,,,
2357,06/06/23 02:17:50 PM,32.3,33.5,24.37,,,,,
2358,06/06/23 02:17:55 PM,32.1,33.5,24.37,,,,,
2359,06/06/23 02:18:00 PM,32.0,32.7,24.37,,,,,
2360,06/06/23 02:18:05 PM,31.9,33.1,24.37,,,,,
2361,06/06/23 02:18:10 PM,31.8,33.1,24.36,,,,,
2362,06/06/23 02:18:15 PM,31.3,32.4,24.08,,,,,
2363,06/06/23 02:18:20 PM,31.3,32.4,24.17,,,,,
2364,06/06/23 02:18:25 PM,31.2,32.4,24.20,,,,,
2365,06/06/23 02:18:30 PM,31.1,31.6,24.20,,,,,
2366,06/06/23 02:18:35 PM,30.9,31.6,24.21,,,,,
2367,06/06/23 02:18:40 PM,30.8,31.6,24.20,,,,,
2368,06/06/23 02:18:45 PM,30.6,31.6,24.19,,,,,
2369,06/06/23 02:18:50 PM,30.4,31.2,24.15,,,,,
2370,06/06/23 02:18:55 PM,30.3,31.2,24.12,,,,,
2371,06/06/23 02:19:00 PM,30.1,30.9,24.12,,,,,
2372,06/06/23 02:19:05 PM,30.0,30.9,24.11,,,,,
2373,06/06/23 02:19:10 PM,29.8,30.5,24.04,,,,,
2374,06/06/23 02:19:15 PM,29.7,30.5,24.04,,,,,
2375,06/06/23 02:19:20 PM,29.5,30.1,24.04,,,,,
